類型代號,基金統編,基金名稱,手續費_累積金額,手續費_比率,交易稅_累積金額,交易稅_比率,股票ETF及指數型基金申購/買回交易費_累積金額,股票ETF及指數型基金申購/買回交易費_比率,經理費_累積金額,經理費_比率,保管費_累積金額,保管費_比率,保證費_累積金額,保證費_比率,其他項費用_累積金額,其他項費用_比率,合計_累積金額,合計_比率
AA1,18480065,安聯台灣科技基金,66358747,0.24%,105727625,0.38%,0,0.00%,445586900,1.60%,41773788,0.15%,0,0.00%,247176,0.00%,659694236,2.37%
AA2,14693593,安聯全球生技趨勢基金,1371906,0.05%,482442,0.02%,0,0.00%,48611528,1.80%,7291739,0.27%,0,0.00%,257716,0.01%,58015331,2.15%
AA2,99978472,安聯全球新興市場基金,1899466,0.18%,645345,0.06%,0,0.00%,18897150,1.80%,2729581,0.26%,0,0.00%,742736,0.07%,24914278,2.37%
AA2,48806595,安聯全球綠能趨勢基金,2174011,0.04%,2291820,0.04%,0,0.00%,97325997,1.80%,12976812,0.24%,0,0.00%,310410,0.01%,115079050,2.13%
AA2,48937267,安聯全球人口趨勢基金,219876,0.02%,247434,0.02%,0,0.00%,23670967,1.78%,2922659,0.22%,0,0.00%,214439,0.02%,27275375,2.05%
AA2,48981946,安聯全球農金趨勢基金,1627442,0.07%,171571,0.01%,0,0.00%,42388233,1.80%,5651752,0.24%,0,0.00%,211943,0.01%,50050941,2.13%
AA1,48997911,安聯台灣智慧基金,60487445,0.32%,99596102,0.52%,0,0.00%,303311063,1.60%,28435411,0.15%,0,0.00%,206479,0.00%,492036500,2.59%
AE22,10350645,安聯四季回報債券組合基金 (本基金有相當比重之投資包含高風險非投資等級債券基金且配息來源可能為本金),126026,0.00%,5941,0.00%,0,0.00%,42033082,0.94%,5333909,0.12%,0,0.00%,184054,0.00%,47683012,1.07%
AA2,25589337,安聯中國策略基金,11692544,0.25%,3299187,0.07%,0,0.00%,85979882,1.80%,10986312,0.23%,0,0.00%,933025,0.02%,112890950,2.37%
AA2,25627819,安聯全球油礦金趨勢基金,330207,0.04%,67760,0.01%,0,0.00%,17722565,2.00%,2215320,0.25%,0,0.00%,279015,0.03%,20614867,2.33%
AA2,25680150,安聯中國東協基金,2598144,0.21%,1095753,0.09%,0,0.00%,24731761,2.00%,2967797,0.24%,0,0.00%,928962,0.08%,32322417,2.61%
AE22,26398976,安聯四季豐收債券組合基金 (本基金有一定比例之投資包含高風險非投資等級債券基金且配息來源可能為本金),608052,0.01%,12911,0.00%,0,0.00%,94271865,1.00%,11312609,0.12%,0,0.00%,198333,0.00%,106403770,1.13%
AE23,38481149,安聯四季雙收入息組合基金 (基金之配息來源可能為本金),992039,0.02%,30516,0.00%,0,0.00%,58551793,0.94%,8731837,0.14%,0,0.00%,201612,0.00%,68507797,1.10%
AE21,38552137,安聯四季成長組合基金,2826850,0.04%,259954,0.00%,0,0.00%,60722194,0.80%,11354721,0.15%,0,0.00%,202230,0.00%,75365949,0.99%
AE23,38647774,安聯目標收益基金 (本基金主要係投資於高風險非投資等級債券基金且配息來源可能為本金),148385,0.01%,1783,0.00%,0,0.00%,16005111,1.00%,1920599,0.12%,0,0.00%,155863,0.01%,18231741,1.14%
AA2,42319470,安聯中華新思路基金,3888588,0.17%,2490002,0.11%,0,0.00%,44867392,2.00%,5832769,0.26%,0,0.00%,404182,0.02%,57482933,2.56%
AJ2,72954167,安聯收益成長多重資產基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),9648388,0.01%,313147,0.00%,0,0.00%,1175574137,1.50%,188091884,0.24%,0,0.00%,309424,0.00%,1373936980,1.75%
AC23,74711899,安聯美國短年期非投資等級債券基金 (本基金之配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,147778039,1.50%,24629664,0.25%,0,0.00%,207598,0.00%,172615301,1.75%
AJ2,79017504,安聯特別收益多重資產基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),297689,0.01%,1486,0.00%,0,0.00%,36562386,1.50%,5849966,0.24%,0,0.00%,5431821,0.22%,48143348,1.98%
AE22,88096542,安聯新興債券收益組合基金 (本基金有一定比例之投資包含高風險非投資等級債券基金且配息來源可能為本金),197967,0.01%,4098,0.00%,0,0.00%,27697642,1.00%,3323712,0.12%,0,0.00%,165296,0.01%,31388715,1.13%
AA1,1031874,國泰小龍基金,31115308,0.30%,51006528,0.50%,0,0.00%,126789136,1.24%,12768822,0.12%,0,0.00%,210705,0.00%,221890499,2.17%
AA1,17612497,國泰國泰基金,18907182,0.32%,33027940,0.56%,0,0.00%,94891088,1.60%,8896046,0.15%,0,0.00%,200615,0.00%,155922871,2.63%
AD1,18034853,國泰台灣貨幣市場基金,0,0.00%,0,0.00%,0,0.00%,39295528,0.07%,20840945,0.04%,0,0.00%,3061014,0.01%,63197487,0.11%
AA1,18043059,國泰中小成長基金,20472083,0.35%,34679123,0.60%,0,0.00%,93043228,1.60%,8722790,0.15%,0,0.00%,203665,0.00%,157120889,2.70%
AA1,19291128,國泰大中華基金,23110352,0.35%,39206366,0.59%,0,0.00%,105882645,1.60%,9926509,0.15%,0,0.00%,200765,0.00%,178326637,2.70%
AA1,14705562,國泰科技生化基金,11938064,0.33%,20728064,0.57%,0,0.00%,57949132,1.60%,5432709,0.15%,0,0.00%,180415,0.00%,96228384,2.66%
AE21,48681504,國泰全球積極組合基金 (本基金之配息來源可能為本金),826032,0.06%,23121,0.00%,0,0.00%,13333269,0.97%,1781674,0.13%,0,0.00%,216080,0.02%,16180176,1.18%
AA2,48832881,國泰全球基礎建設基金,248914,0.03%,67864,0.01%,0,0.00%,13350904,1.60%,2169508,0.26%,0,0.00%,293620,0.04%,16130810,1.93%
AA2,25621998,國泰中港台基金,2789704,0.23%,1670058,0.14%,0,0.00%,21446693,1.80%,2859535,0.24%,0,0.00%,319196,0.03%,29085186,2.44%
AE22,25681952,國泰豐益債券組合基金 (本基金之配息來源可能為本金),55628,0.01%,180,0.00%,0,0.00%,6029748,1.00%,844560,0.14%,0,0.00%,204652,0.03%,7134768,1.18%
AA2,26203542,國泰新興市場基金,1799371,0.39%,1853386,0.40%,0,0.00%,7448626,1.60%,1396632,0.30%,0,0.00%,298326,0.06%,12796341,2.75%
AA2,26273455,國泰全球資源基金,315356,0.07%,110887,0.02%,0,0.00%,8062655,1.80%,1075045,0.24%,0,0.00%,290641,0.06%,9854584,2.20%
AA2,26317735,國泰中國內需增長基金,23046319,0.40%,15590372,0.27%,0,0.00%,102951898,1.79%,13775149,0.24%,0,0.00%,830045,0.01%,156193783,2.72%
AC23,26331835,國泰新興非投資等級債券基金 (本基金之配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,15727542,1.40%,2693104,0.24%,0,0.00%,277213,0.02%,18697859,1.67%
AA2,31821137,國泰中國新興戰略基金,10678520,0.38%,7097602,0.26%,0,0.00%,49980063,1.80%,6941687,0.25%,0,0.00%,443019,0.02%,75140891,2.71%
AD2,38482908,國泰人民幣貨幣市場基金,0,0.00%,0,0.00%,0,0.00%,2589773,0.40%,712178,0.11%,0,0.00%,206047,0.03%,3507998,0.54%
AB2,38582842,國泰全球多重收益平衡基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),2125164,0.03%,1597402,0.02%,0,0.00%,61172018,0.95%,16107644,0.25%,0,0.00%,317161,0.00%,81319389,1.26%
AA2,38600412,國泰亞洲成長基金,1129941,0.26%,627774,0.14%,0,0.00%,8237251,1.90%,1127210,0.26%,0,0.00%,299369,0.07%,11421545,2.63%
AH21,42260528,國泰富時中國A50基金,4264946,0.09%,893975,0.02%,4020559,0.09%,43469384,0.95%,4575721,0.10%,0,0.00%,7275414,0.16%,56458881,1.23%
AB2,42331684,國泰亞太入息平衡基金 (本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金),1180583,0.26%,555408,0.12%,0,0.00%,7133490,1.60%,1114587,0.25%,0,0.00%,315166,0.07%,10299234,2.31%
AH23,42385127,國泰A50傘型基金之富時中國A50單日反向1倍基金,659553,0.43%,0,0.00%,10280,0.01%,1462379,0.95%,277084,0.18%,0,0.00%,403013,0.26%,2791749,1.81%
AH23,42385148,國泰A50傘型基金之富時中國A50單日正向2倍基金,27793728,0.81%,0,0.00%,1011896,0.03%,32056785,0.94%,7174234,0.21%,0,0.00%,3793196,0.11%,69806047,2.05%
AH21,42389475,國泰日本ETF傘型基金之日經225基金,742097,0.18%,0,0.00%,1216856,0.29%,1897212,0.45%,843210,0.20%,0,0.00%,1732972,0.41%,3998635,0.94%
AH13,42404258,國泰臺指ETF傘型基金之臺灣加權指數單日反向1倍基金,899820,0.04%,1293115,0.05%,361274,0.02%,17860118,0.75%,952547,0.04%,0,0.00%,1124580,0.05%,21768906,0.92%
AH13,42404264,國泰臺指ETF傘型基金之臺灣加權指數單日正向2倍基金,243495,0.09%,345653,0.13%,381552,0.14%,2024917,0.76%,107980,0.04%,0,0.00%,961677,0.36%,3302170,1.24%
AH23,42443203,國泰美國ETF傘型基金之道瓊工業平均指數單日反向1倍基金,541723,0.02%,0,0.00%,518634,0.02%,24269633,0.85%,5139445,0.18%,0,0.00%,1937336,0.07%,31369503,1.10%
AH21,42443225,國泰美國ETF傘型基金之道瓊工業平均指數基金,52381,0.02%,3390,0.00%,171481,0.07%,1182481,0.45%,472979,0.18%,0,0.00%,1131378,0.43%,2671128,1.02%
AH22,42482726,國泰美國債券ETF傘型基金之20年期(以上)美國公債指數基金 (本基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,33184682,0.10%,20059862,0.06%,0,0.00%,4525760,0.01%,57770304,0.17%
AH24,42482731,國泰美國債券ETF傘型基金之20年期(以上)美國公債指數單日反向1倍基金,84951,0.03%,0,0.00%,0,0.00%,1746232,0.67%,429844,0.17%,0,0.00%,285944,0.11%,2546971,0.98%
AH24,42482747,國泰美國債券ETF傘型基金之20年期(以上)美國公債指數單日正向2倍基金,1351084,0.05%,0,0.00%,0,0.00%,15753956,0.64%,5089743,0.21%,0,0.00%,167660,0.01%,22362443,0.91%
AH11,42530591,國泰低波動ETF傘型基金之臺灣低波動股利精選30基金,7650830,0.10%,16252562,0.21%,10914292,0.14%,22815568,0.30%,2661813,0.04%,0,0.00%,3111990,0.04%,41578471,0.55%
AH21,42530608,國泰低波動ETF傘型基金之美國標普500低波動高股息基金,113841,0.08%,1941,0.00%,42388,0.03%,480647,0.35%,205993,0.15%,0,0.00%,871007,0.63%,1631041,1.19%
AH22,72939309,國泰息收ETF傘型基金之10年期(以上)BBB美元息收公司債券基金 (本基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,209051589,0.28%,52262882,0.07%,0,0.00%,25829898,0.03%,287144369,0.38%
AH22,72939315,國泰息收ETF傘型基金之優選1-5年美元非投資等級債券基金,0,0.00%,0,0.00%,0,0.00%,10620001,0.30%,3539997,0.10%,0,0.00%,1793669,0.05%,15953667,0.45%
AH22,72939321,國泰息收ETF傘型基金之新興市場5年期(以上)美元息收投資等級債券基金 (本基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,94184603,0.25%,26371702,0.07%,0,0.00%,11925050,0.03%,132481355,0.35%
AC23,72958754,國泰主順位資產抵押非投資等級債券基金 (本基金之配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,87751368,1.70%,13420826,0.26%,0,0.00%,269245,0.01%,101441439,1.97%
AH21,72962743,國泰趨勢ETF傘型基金之納斯達克全球人工智慧及機器人基金,569915,0.07%,179882,0.02%,232826,0.03%,7150893,0.85%,2103200,0.25%,0,0.00%,1987667,0.24%,11758731,1.40%
AH21,72962758,國泰趨勢ETF傘型基金之臺韓科技基金,127862,0.07%,195061,0.11%,385398,0.22%,618638,0.35%,229770,0.13%,0,0.00%,690479,0.39%,1476412,0.83%
AH21,72962770,國泰趨勢ETF傘型基金之富時新興市場基金,119321,0.09%,91573,0.07%,44179,0.03%,674831,0.50%,215953,0.16%,0,0.00%,800636,0.59%,1858135,1.38%
AH22,73701726,國泰10年期以上A等級美元公司債券ETF基金 (本基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,165985822,0.20%,50175354,0.06%,0,0.00%,20669317,0.02%,236830493,0.28%
AH21,74702435,國泰標普北美科技ETF基金,352564,0.07%,11069,0.00%,1616097,0.31%,1761702,0.34%,755015,0.15%,0,0.00%,810650,0.16%,2074903,0.40%
AH22,74719490,國泰旗艦產業ETF傘型基金之15年期以上A等級公用事業產業債券基金,0,0.00%,0,0.00%,0,0.00%,1447707,0.30%,723833,0.15%,0,0.00%,772839,0.16%,2944379,0.61%
AH22,74719597,國泰旗艦產業ETF傘型基金之15年期以上A等級科技產業債券基金,0,0.00%,0,0.00%,0,0.00%,412303,0.30%,206155,0.15%,0,0.00%,705599,0.51%,1324057,0.96%
AH22,74719647,國泰旗艦產業ETF傘型基金之7-10年A等級金融產業債券基金,0,0.00%,0,0.00%,0,0.00%,28043569,0.30%,9347854,0.10%,0,0.00%,3934811,0.04%,41326234,0.44%
AH22,75967947,國泰15年期以上A等級醫療保健產業債券基金,0,0.00%,0,0.00%,0,0.00%,543353,0.30%,199245,0.11%,0,0.00%,684486,0.38%,1427084,0.78%
AH21,75968002,國泰美國費城半導體基金,6987003,0.06%,207400,0.00%,35787261,0.29%,44130073,0.35%,10103057,0.08%,0,0.00%,7388037,0.06%,33028309,0.26%
AC21,75959094,國泰六年階梯到期新興市場債券基金 (本基金有相當比重投資於非投資等級之高風險債券),0,0.00%,0,0.00%,0,0.00%,28918899,0.60%,5783798,0.12%,0,0.00%,276042,0.01%,34978739,0.73%
AE24,76312518,國泰泰享退系列2029目標日期組合基金,1051471,0.03%,163774,0.00%,0,0.00%,13107479,0.35%,4876615,0.13%,0,0.00%,223445,0.01%,19422784,0.52%
AE24,76312524,國泰泰享退系列2049目標日期組合基金,1334795,0.04%,230915,0.01%,0,0.00%,21558307,0.59%,4730710,0.13%,0,0.00%,223177,0.01%,28077904,0.77%
AE24,76312593,國泰泰享退系列2039目標日期組合基金,772184,0.03%,179802,0.01%,0,0.00%,12822076,0.45%,3717850,0.13%,0,0.00%,222155,0.01%,17714067,0.62%
AC21,76300219,國泰2025到期新興市場債券基金 (本基金有相當比重投資於非投資等級之高風險債券),0,0.00%,0,0.00%,0,0.00%,9118529,0.60%,1823706,0.12%,0,0.00%,243397,0.02%,11185632,0.74%
AH23,76325112,國泰道瓊工業平均指數單日正向2倍基金,125731,0.04%,0,0.00%,79695,0.03%,2579848,0.85%,546311,0.18%,0,0.00%,1000061,0.33%,4172256,1.38%
AH22,76355987,國泰美國收益傘型基金之美國短期公債ETF基金,0,0.00%,0,0.00%,0,0.00%,649921,0.10%,259965,0.04%,0,0.00%,765311,0.12%,1675197,0.26%
AB2,76356022,國泰美國多重收益平衡基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),345468,0.02%,5601,0.00%,0,0.00%,33279434,1.60%,5407920,0.26%,0,0.00%,220892,0.01%,39259315,1.89%
AH21,77060531,國泰網路資安ETF基金,519474,0.06%,181034,0.02%,442845,0.05%,7832937,0.90%,1740656,0.20%,0,0.00%,2015888,0.23%,11847144,1.36%
AH11,88090913,國泰台灣高股息傘型基金之台灣ESG永續高股息ETF基金 (本基金之配息來源可能為收益平準金),199638649,0.10%,267784887,0.13%,195802700,0.10%,499375826,0.25%,69912600,0.03%,0,0.00%,76278327,0.04%,917187589,0.46%
AA1,88090934,國泰台灣高股息傘型基金之台灣高股息基金,17984632,0.26%,30995244,0.45%,0,0.00%,58225881,0.85%,7535130,0.11%,0,0.00%,200830,0.00%,114941717,1.68%
AC23,76874469,國泰亞洲非投資等級債券基金 (本基金之配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,15580438,1.60%,2531828,0.26%,0,0.00%,278723,0.03%,18390989,1.89%
AH11,88114133,國泰台灣5G PLUS ETF基金,25193087,0.05%,70610012,0.15%,78815517,0.17%,190004146,0.40%,16625372,0.04%,0,0.00%,18335624,0.04%,241952724,0.51%
AH21,88185256,國泰全球智能電動車ETF基金,12140661,0.05%,6137552,0.02%,28365673,0.12%,222526373,0.90%,49450295,0.20%,0,0.00%,17673910,0.07%,279563118,1.13%
AH21,88237803,國泰全球基因免疫與醫療革命ETF基金,1119151,0.05%,328546,0.01%,651933,0.03%,20940009,0.85%,4927051,0.20%,0,0.00%,1843351,0.07%,28506175,1.16%
AA2,88259257,國泰美國ESG基金,540881,0.01%,20299,0.00%,0,0.00%,87839102,2.00%,11419084,0.26%,0,0.00%,234560,0.01%,100053926,2.28%
AH21,88317046,國泰全球數位支付服務ETF基金,238012,0.10%,15439,0.01%,403495,0.17%,1913947,0.80%,358858,0.15%,0,0.00%,806435,0.34%,2929196,1.23%
AH21,88325405,國泰全球品牌50ETF基金 (本基金之配息來源可能為收益平準金),346313,0.03%,94485,0.01%,938179,0.08%,7474756,0.60%,2242432,0.18%,0,0.00%,1306517,0.10%,10526324,0.85%
AC21,88333046,國泰美國優質債券基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,23828450,1.00%,4765708,0.20%,0,0.00%,247790,0.01%,28841948,1.21%
AC21,88351536,國泰四年到期成熟市場投資等級債券基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,143316045,2.14%,6879177,0.10%,0,0.00%,294557,0.00%,150489779,2.24%
AH11,88385923,國泰台灣領袖 50 ETF 基金 (本基金之配息來源可能為收益平準金),6024126,0.08%,2854856,0.04%,7799,0.00%,11972924,0.16%,2056115,0.03%,0,0.00%,3624395,0.05%,26524617,0.36%
AC21,88399335,國泰三年到期全球投資等級債券基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,83702476,1.18%,5022156,0.07%,0,0.00%,292602,0.00%,89017234,1.26%
AH22,93149246,國泰10年以上投資級金融債券ETF基金 (本基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,6909000,0.05%,2820165,0.02%,0,0.00%,1221160,0.01%,10950325,0.08%
AA1,13984165,富達台灣成長基金,4926243,0.32%,9328089,0.61%,0,0.00%,24642640,1.60%,2310245,0.15%,0,0.00%,171900,0.01%,41379117,2.68%
AE23,99992354,富達卓越領航全球組合基金,0,0.00%,0,0.00%,0,0.00%,5962020,0.70%,1022060,0.12%,0,0.00%,183100,0.02%,7167180,0.84%
AC21,42439952,富達亞洲總報酬基金 (本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金),14799,0.00%,0,0.00%,0,0.00%,10317494,1.21%,2225869,0.26%,0,0.00%,364088,0.04%,12922250,1.51%
AC23,42543391,富達亞洲非投資等級債券基金 (本基金之配息來源可能為本金),48737,0.00%,0,0.00%,0,0.00%,17126037,1.44%,3097410,0.26%,0,0.00%,258800,0.02%,20530984,1.72%
AE23,73639809,富達全球多重資產收益組合基金 (本基金得投資於非投資等級之高風險債券基金且配息來源可能為本金),11415,0.01%,112,0.00%,0,0.00%,2311487,1.21%,304751,0.16%,0,0.00%,336151,0.18%,2963916,1.56%
AJ2,88185777,富達智慧醫療多重資產收益基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金或收益平準金),438803,0.02%,165861,0.01%,0,0.00%,31613318,1.80%,4566366,0.26%,0,0.00%,258219,0.01%,37042567,2.11%
AJ2,88185798,富達未來通訊多重資產收益基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金或收益平準金),360230,0.02%,187717,0.01%,0,0.00%,27350882,1.80%,3950689,0.26%,0,0.00%,240835,0.02%,32090353,2.11%
AJ2,88267382,富達永續減碳商機多重資產收益基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金或收益平準金),356761,0.05%,229840,0.03%,0,0.00%,12767839,1.80%,1844239,0.26%,0,0.00%,313783,0.04%,15512462,2.19%
AA2,88315666,富達永續全球股票收益基金 (本基金之配息來源可能為本金或收益平準金),98878,0.04%,18293,0.01%,0,0.00%,4845130,1.81%,753678,0.28%,0,0.00%,194770,0.07%,5910749,2.21%
AA1,18499732,德銀遠東DWS台灣旗艦基金,559749,0.08%,874323,0.12%,0,0.00%,11535893,1.60%,1081482,0.15%,0,0.00%,189816,0.03%,14241263,1.97%
AD1,13999821,德銀遠東DWS台灣貨幣市場基金,0,0.00%,0,0.00%,0,0.00%,799869,0.05%,799869,0.05%,0,0.00%,2400013,0.15%,3999751,0.25%
AA2,99632577,德銀遠東DWS全球原物料能源基金,151046,0.04%,295893,0.08%,0,0.00%,6884882,1.80%,994473,0.26%,0,0.00%,2275450,0.60%,10601744,2.77%
AC21,73636351,德銀遠東2024年到期新興市場債券基金 (本基金有相當比重投資於非投資等級之高風險債券),0,0.00%,0,0.00%,0,0.00%,28023495,0.60%,5604700,0.12%,0,0.00%,177520,0.00%,33805715,0.72%
AA1,13539952,凱基開創基金,2350269,0.55%,3651950,0.86%,0,0.00%,6815638,1.60%,638961,0.15%,0,0.00%,96280,0.02%,13553098,3.18%
AD1,14703038,凱基凱旋貨幣市場基金,0,0.00%,0,0.00%,0,0.00%,4104514,0.09%,1944258,0.04%,0,0.00%,328639,0.01%,6377411,0.15%
AA2,48882220,凱基台商天下基金,1319901,0.45%,1676798,0.57%,0,0.00%,5293674,1.80%,735242,0.25%,0,0.00%,254690,0.09%,9280305,3.16%
AA1,25612029,凱基台灣精五門基金,1661787,0.32%,2656528,0.52%,0,0.00%,8248484,1.60%,773278,0.15%,0,0.00%,96300,0.02%,13436377,2.60%
AE21,25691430,凱基新興趨勢ETF組合基金,83758,0.08%,50,0.00%,0,0.00%,1166155,1.11%,157763,0.15%,0,0.00%,96185,0.09%,1503911,1.43%
AA2,26323981,凱基新興市場中小基金,819048,0.38%,541581,0.25%,0,0.00%,4259037,2.00%,574969,0.27%,0,0.00%,389877,0.18%,6584512,3.09%
AA2,31884076,凱基雲端趨勢基金,256748,0.08%,74912,0.02%,0,0.00%,6765820,2.00%,879542,0.26%,0,0.00%,125577,0.04%,8102599,2.39%
AA2,42485940,凱基醫院及長照產業基金,1158337,0.31%,7512,0.00%,0,0.00%,7524405,2.00%,1015735,0.27%,0,0.00%,110943,0.03%,9816932,2.61%
AC21,72937098,凱基六年到期新興市場債券基金 (本基金有相當比重投資於非投資等級之高風險債券),0,0.00%,0,0.00%,0,0.00%,17430328,0.60%,3486062,0.12%,0,0.00%,100593,0.00%,21016983,0.72%
AC21,72974804,凱基2024到期新興市場債券基金 (本基金有相當比重投資於非投資等級之高風險債券),256,0.00%,0,0.00%,0,0.00%,23486568,0.60%,4697313,0.12%,0,0.00%,88281,0.00%,28272418,0.72%
AH22,73658930,凱基全球息收ETF傘型基金之凱基10年期以上新興市場BBB美元主權債及類主權債券ETF基金,0,0.00%,0,0.00%,0,0.00%,59211861,0.20%,23684721,0.08%,0,0.00%,7842141,0.03%,90738723,0.31%
AH22,73658988,凱基全球息收ETF傘型基金之凱基10年期以上科技業公司債券ETF基金,0,0.00%,0,0.00%,0,0.00%,8896916,0.20%,4422422,0.10%,0,0.00%,1516566,0.03%,14835904,0.34%
AC21,73713384,凱基2025到期新興市場債券基金 (本基金有相當比重投資於非投資等級之高風險債券),0,0.00%,0,0.00%,0,0.00%,10493612,0.60%,2098726,0.12%,0,0.00%,88185,0.01%,12680523,0.73%
AH22,74712291,凱基多元收益ETF傘型基金之凱基15年期以上AAA至A級美元公司債券ETF基金,0,0.00%,0,0.00%,0,0.00%,80245431,0.18%,22290383,0.05%,0,0.00%,10484424,0.02%,113020238,0.25%
AH22,74712308,凱基多元收益ETF傘型基金之凱基20年期以上美元金融債券ETF基金,0,0.00%,0,0.00%,0,0.00%,87201782,0.20%,21800452,0.05%,0,0.00%,11384046,0.03%,120386280,0.28%
AH22,74712314,凱基多元收益ETF傘型基金之凱基25年期以上美國公債ETF基金,0,0.00%,0,0.00%,0,0.00%,20039358,0.08%,12556940,0.05%,0,0.00%,2918967,0.01%,35515265,0.14%
AH22,75984663,凱基精選美元債券ETF傘型基金之凱基15年期以上美元投資等級精選公司債券ETF基金,0,0.00%,0,0.00%,0,0.00%,7486722,0.40%,2994696,0.16%,0,0.00%,1342902,0.07%,11824320,0.63%
AH22,75984798,凱基精選美元債券ETF傘型基金之凱基20年期以上AAA至AA級大型美元公司債券ETF基金,0,0.00%,0,0.00%,0,0.00%,7787362,0.40%,3114949,0.16%,0,0.00%,1463539,0.08%,12365850,0.64%
AC21,75961182,凱基2025階梯到期新興市場債券基金 (本基金有相當比重投資於非投資等級之高風險債券),85,0.00%,0,0.00%,0,0.00%,14812588,0.60%,2962503,0.12%,0,0.00%,96000,0.00%,17871176,0.72%
AJ1,76324296,凱基臺灣多元收益多重資產基金,1192446,0.15%,1257109,0.16%,0,0.00%,9064900,1.15%,1102441,0.14%,0,0.00%,96990,0.01%,12713886,1.62%
AJ2,76345187,凱基收益成長多重資產基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),298618,0.03%,0,0.00%,0,0.00%,19222526,1.70%,2939916,0.26%,0,0.00%,116481,0.01%,22577541,1.99%
AC21,76317648,凱基2025到期優先順位新興市場債券基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,31204842,0.60%,6240981,0.12%,0,0.00%,96000,0.00%,37541823,0.72%
AC21,76742144,凱基2026到期新興市場債券基金 (本基金有相當比重投資於非投資等級之高風險債券),0,0.00%,0,0.00%,0,0.00%,4686701,0.60%,937345,0.12%,0,0.00%,96000,0.01%,5720046,0.73%
AC23,88091960,凱基全球ESG永續非投資等級債券基金 (本基金之配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,22467996,1.70%,3436264,0.26%,0,0.00%,96000,0.01%,26000260,1.97%
AJ2,88134692,凱基未來世代關鍵收息多重資產基金 (本基金之配息來源可能為本金),569602,0.03%,8516,0.00%,0,0.00%,35714953,1.80%,5158838,0.26%,0,0.00%,96000,0.00%,41547909,2.09%
AH22,88176480,凱基環球傘型基金之凱基 15 年期以上美元 BBB 級 ESG 永續公司債券 ETF 基金,0,0.00%,0,0.00%,0,0.00%,2185052,0.32%,751121,0.11%,0,0.00%,1052795,0.15%,3988968,0.58%
AA2,88176496,凱基環球趨勢基金,1113922,0.11%,99375,0.01%,0,0.00%,19847138,1.94%,2865875,0.28%,0,0.00%,100959,0.01%,24027269,2.35%
AC21,88196444,凱基新興市場ESG永續主題債券基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,33119335,1.70%,5065280,0.26%,0,0.00%,89793,0.00%,38274408,1.96%
AA2,88265589,凱基未來移動基金,1413430,0.14%,489022,0.05%,0,0.00%,20239549,2.00%,2833556,0.28%,0,0.00%,112173,0.01%,25087730,2.48%
AH11,88324665,凱基台灣優選高股息30 ETF基金 (本基金之配息來源可能為收益平準金),15289691,0.55%,15994335,0.57%,7806817,0.28%,7707068,0.28%,974371,0.04%,0,0.00%,1856070,0.07%,34014718,1.22%
AJ2,88331075,凱基未來樂活多重資產基金 (本基金有相當比重投資於非投資等級之高風險債券),211451,0.04%,0,0.00%,0,0.00%,8627075,1.71%,1319431,0.26%,0,0.00%,106870,0.02%,10264827,2.04%
AH21,88396230,凱基全球菁英55 ETF基金,2799462,0.52%,163756,0.03%,659617,0.12%,2114623,0.39%,585589,0.11%,0,0.00%,899418,0.17%,5903231,1.09%
AJ2,93104135,凱基實質收息多重資產基金 (本基金之配息來源可能為本金),3130973,0.14%,268973,0.01%,0,0.00%,17312317,0.80%,2500675,0.11%,0,0.00%,30782,0.00%,23243720,1.07%
