類型代號,基金統編,基金名稱,手續費_累積金額,手續費_比率,交易稅_累積金額,交易稅_比率,股票ETF及指數型基金申購/買回交易費_累積金額,股票ETF及指數型基金申購/買回交易費_比率,經理費_累積金額,經理費_比率,保管費_累積金額,保管費_比率,保證費_累積金額,保證費_比率,其他項費用_累積金額,其他項費用_比率,合計_累積金額,合計_比率
AJ2,509240,安聯AI收益成長多重資產基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),310002,0.00%,0,0.00%,0,0.00%,41465172,0.24%,7463729,0.04%,0,0.00%,46216,0.00%,49285119,0.29%
AL11,599087,安聯台灣高息成長主動式ETF基金 (本基金之配息來源可能為收益平準金且基金並無保證收益及配息),3434556,0.08%,5320060,0.13%,1381242,0.03%,4553209,0.11%,260190,0.01%,0,0.00%,73290,0.00%,12260063,0.30%
AL11,650730,安聯台灣主動式ETF基金 (本基金之配息來源可能為收益平準金且基金並無保證收益及配息),14948655,0.11%,3625473,0.03%,11470095,0.08%,12097193,0.09%,529251,0.00%,0,0.00%,253653,0.00%,19984130,0.14%
AA1,1031874,國泰小龍基金,10784935,0.05%,19283344,0.09%,0,0.00%,41574954,0.20%,4199172,0.02%,0,0.00%,45890,0.00%,75888295,0.36%
AA1,17612497,國泰國泰基金,8594064,0.09%,15269259,0.16%,0,0.00%,25152800,0.26%,2358075,0.02%,0,0.00%,34060,0.00%,51408258,0.53%
AD1,18034853,國泰台灣貨幣市場基金,0,0.00%,0,0.00%,0,0.00%,8826073,0.01%,4429175,0.01%,0,0.00%,707746,0.00%,13962994,0.02%
AA1,18043059,國泰中小成長基金,9293924,0.08%,17038172,0.15%,0,0.00%,29771203,0.26%,2791053,0.02%,0,0.00%,37753,0.00%,58932105,0.51%
AA1,19291128,國泰大中華基金,13532075,0.09%,23444213,0.16%,0,0.00%,38549461,0.26%,3614004,0.02%,0,0.00%,38940,0.00%,79178693,0.53%
AA1,14705562,國泰科技生化基金,4249313,0.05%,7800389,0.10%,0,0.00%,20999547,0.26%,1968710,0.02%,0,0.00%,34020,0.00%,35051979,0.43%
AE21,48681504,國泰全球積極組合基金 (本基金之配息來源可能為本金),249145,0.01%,63683,0.00%,0,0.00%,3594942,0.16%,483418,0.02%,0,0.00%,36312,0.00%,4427500,0.19%
AA2,48832881,國泰全球基礎建設基金,251558,0.02%,93252,0.01%,0,0.00%,3422342,0.26%,556131,0.04%,0,0.00%,41593,0.00%,4364876,0.33%
AA2,25621998,國泰中港台基金,720415,0.05%,388040,0.03%,0,0.00%,4405228,0.29%,587364,0.04%,0,0.00%,95638,0.01%,6196685,0.41%
AE22,25681952,國泰豐益債券組合基金 (本基金之配息來源可能為本金),9356,0.00%,0,0.00%,0,0.00%,1202921,0.16%,168534,0.02%,0,0.00%,33591,0.00%,1414402,0.19%
AA2,26203542,國泰新興市場基金,626454,0.10%,425925,0.07%,0,0.00%,1692728,0.26%,317388,0.05%,0,0.00%,35520,0.01%,3098015,0.47%
AA2,26317735,國泰中國內需增長基金,6694663,0.07%,2901636,0.03%,0,0.00%,24672261,0.26%,3644117,0.04%,0,0.00%,112578,0.00%,38025255,0.40%
AC23,26331835,國泰新興非投資等級債券基金 (本基金之配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,2503860,0.21%,457987,0.04%,0,0.00%,46837,0.00%,3008684,0.25%
AA2,31821137,國泰中國新興戰略基金,2831834,0.09%,2090536,0.07%,0,0.00%,9252790,0.29%,1285113,0.04%,0,0.00%,112726,0.00%,15572999,0.49%
AD2,38482908,國泰人民幣貨幣市場基金,0,0.00%,0,0.00%,0,0.00%,382943,0.06%,105309,0.02%,0,0.00%,34787,0.01%,523039,0.09%
AB2,38582842,國泰全球多重收益平衡基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),643222,0.02%,320661,0.01%,0,0.00%,5690113,0.14%,1604431,0.04%,0,0.00%,81680,0.00%,8340107,0.21%
AA2,38600412,國泰亞洲成長基金,350419,0.05%,154726,0.02%,0,0.00%,2031625,0.31%,278015,0.04%,0,0.00%,39923,0.01%,2854708,0.43%
AH21,42260528,國泰富時中國A50基金,196146,0.01%,83626,0.00%,516834,0.01%,5797836,0.15%,610305,0.02%,0,0.00%,1038405,0.03%,7209484,0.19%
AB2,42331684,國泰亞太入息平衡基金 (本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金),385238,0.05%,278853,0.04%,0,0.00%,1825600,0.26%,285245,0.04%,0,0.00%,6914,0.00%,2781850,0.39%
AH23,42385127,國泰A50傘型基金之富時中國A50單日反向1倍基金,75736,0.06%,0,0.00%,0,0.00%,192025,0.15%,36386,0.03%,0,0.00%,58047,0.05%,362194,0.29%
AH23,42385148,國泰A50傘型基金之富時中國A50單日正向2倍基金,3397707,0.11%,0,0.00%,74234,0.00%,4616224,0.15%,1038744,0.03%,0,0.00%,544582,0.02%,9523023,0.32%
AH21,42389475,國泰日本ETF傘型基金之日經225基金,28568,0.01%,0,0.00%,50032,0.01%,343272,0.07%,152562,0.03%,0,0.00%,167638,0.04%,642008,0.13%
AH13,42404258,國泰臺指ETF傘型基金之臺灣加權指數單日反向1倍基金,57375,0.00%,166587,0.01%,8347,0.00%,2165588,0.12%,115491,0.01%,0,0.00%,151883,0.01%,2648577,0.15%
AH13,42404264,國泰臺指ETF傘型基金之臺灣加權指數單日正向2倍基金,352485,0.01%,1015211,0.02%,628144,0.01%,6650887,0.12%,354708,0.01%,0,0.00%,145995,0.00%,7891142,0.15%
AH23,42443203,國泰美國ETF傘型基金之道瓊工業平均指數單日反向1倍基金,5649,0.00%,0,0.00%,0,0.00%,1704769,0.14%,361004,0.03%,0,0.00%,214683,0.02%,2286105,0.18%
AH21,42443225,國泰美國ETF傘型基金之道瓊工業平均指數基金,5108,0.00%,0,0.00%,28320,0.00%,446879,0.07%,178752,0.03%,0,0.00%,184943,0.03%,787362,0.13%
AH22,42482726,國泰美國債券ETF傘型基金之20年期(以上)美國公債指數基金 (基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,29907954,0.02%,11963180,0.01%,0,0.00%,3825862,0.00%,45696996,0.02%
AH24,42482731,國泰美國債券ETF傘型基金之20年期(以上)美國公債指數單日反向1倍基金,6862,0.00%,0,0.00%,0,0.00%,156162,0.11%,38448,0.03%,0,0.00%,90976,0.06%,292448,0.20%
AH24,42482747,國泰美國債券ETF傘型基金之20年期(以上)美國公債指數單日正向2倍基金,769131,0.01%,0,0.00%,0,0.00%,8695950,0.10%,2996541,0.03%,0,0.00%,676990,0.01%,13138612,0.15%
AH11,42530591,國泰低波動ETF傘型基金之臺灣低波動股利精選30基金 (本基金並無保證收益及配息),958032,0.02%,3205070,0.05%,3667413,0.06%,2963287,0.05%,345706,0.01%,0,0.00%,421465,0.01%,4226147,0.07%
AH21,42530608,國泰低波動ETF傘型基金之美國標普500低波動高股息基金 (本基金並無保證收益及配息),34347,0.02%,0,0.00%,24666,0.02%,91221,0.06%,39100,0.02%,0,0.00%,143443,0.09%,283445,0.18%
AH22,72939309,國泰息收ETF傘型基金之10年期(以上)BBB美元息收公司債券基金 (基金之配息來源可能為收益平準金且本基金並無保證收益及配息),0,0.00%,0,0.00%,0,0.00%,61358391,0.05%,10956854,0.01%,0,0.00%,7565526,0.01%,79880771,0.06%
AH22,72939315,國泰息收ETF傘型基金之優選1-5年美元非投資等級債券基金 (本基金並無保證收益及配息),0,0.00%,0,0.00%,0,0.00%,1439753,0.06%,575897,0.03%,0,0.00%,284038,0.01%,2299688,0.10%
AH22,72939321,國泰息收ETF傘型基金之新興市場5年期(以上)美元息收投資等級債券基金 (基金之配息來源可能為收益平準金且本基金並無保證收益及配息),0,0.00%,0,0.00%,0,0.00%,15700682,0.04%,4513336,0.01%,0,0.00%,2077987,0.01%,22292005,0.06%
AC23,72958754,國泰主順位資產抵押非投資等級債券基金 (本基金之配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,16819532,0.27%,2572391,0.04%,0,0.00%,42986,0.00%,19434909,0.32%
AH21,72962743,國泰趨勢ETF傘型基金之納斯達克全球人工智慧及機器人基金,49212,0.01%,27320,0.00%,107633,0.01%,1197382,0.14%,352164,0.04%,0,0.00%,331804,0.04%,1850249,0.21%
AH21,72962758,國泰趨勢ETF傘型基金之臺韓科技基金,2196708,0.15%,231128,0.02%,2965626,0.20%,785683,0.05%,291834,0.02%,0,0.00%,145210,0.01%,684937,0.05%
AH21,72962770,國泰趨勢ETF傘型基金之富時新興市場基金,8736,0.00%,4401,0.00%,0,0.00%,159601,0.08%,51075,0.03%,0,0.00%,57219,0.03%,281032,0.14%
AH22,73701726,國泰10年期以上A等級美元公司債券ETF基金 (本基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,28177752,0.03%,7827149,0.01%,0,0.00%,3591546,0.00%,39596447,0.04%
AH21,74702435,國泰標普北美科技ETF基金,115729,0.00%,0,0.00%,671083,0.01%,1970794,0.04%,788312,0.02%,0,0.00%,544425,0.01%,2748177,0.06%
AH22,74719490,國泰旗艦產業ETF傘型基金之15年期以上A等級公用事業產業債券基金,0,0.00%,0,0.00%,0,0.00%,271596,0.05%,135801,0.02%,0,0.00%,130287,0.02%,537684,0.10%
AH22,74719597,國泰旗艦產業ETF傘型基金之15年期以上A等級科技產業債券基金,0,0.00%,0,0.00%,0,0.00%,114028,0.05%,57014,0.02%,0,0.00%,119454,0.05%,290496,0.12%
AH22,74719647,國泰旗艦產業ETF傘型基金之7-10年A等級金融產業債券基金,0,0.00%,0,0.00%,0,0.00%,4226809,0.04%,1622530,0.02%,0,0.00%,697778,0.01%,6547117,0.07%
AH22,75967947,國泰15年期以上A等級醫療保健產業債券基金,0,0.00%,0,0.00%,0,0.00%,337556,0.05%,123771,0.02%,0,0.00%,134161,0.02%,595488,0.09%
AH21,75968002,國泰美國費城半導體基金,2245779,0.01%,0,0.00%,23507252,0.06%,23303117,0.06%,3994827,0.01%,0,0.00%,3506144,0.01%,9542615,0.02%
AE24,76312518,國泰泰享退系列2029目標日期組合基金,70915,0.00%,70584,0.00%,0,0.00%,2640066,0.05%,1223735,0.02%,0,0.00%,41260,0.00%,4046560,0.07%
AE24,76312524,國泰泰享退系列2049目標日期組合基金,519271,0.01%,56780,0.00%,0,0.00%,5514516,0.09%,1299607,0.02%,0,0.00%,43763,0.00%,7433937,0.12%
AE24,76312593,國泰泰享退系列2039目標日期組合基金,310744,0.01%,82180,0.00%,0,0.00%,3420445,0.07%,1102052,0.02%,0,0.00%,43778,0.00%,4959199,0.09%
AH23,76325112,國泰道瓊工業平均指數單日正向2倍基金,2221,0.00%,0,0.00%,4756,0.00%,363847,0.14%,77057,0.03%,0,0.00%,175809,0.07%,614178,0.23%
AH22,76355987,國泰美國收益傘型基金之美國短期公債ETF基金,0,0.00%,0,0.00%,0,0.00%,1315649,0.02%,526269,0.01%,0,0.00%,247599,0.00%,2089517,0.03%
AB2,76356022,國泰美國多重收益平衡基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),695104,0.01%,0,0.00%,0,0.00%,22049966,0.26%,3583141,0.04%,0,0.00%,42504,0.00%,26370715,0.31%
AH21,77060531,國泰網路資安ETF基金,0,0.00%,0,0.00%,0,0.00%,817467,0.15%,181659,0.03%,0,0.00%,317434,0.06%,1316560,0.23%
AH11,88090913,國泰台灣高股息傘型基金之台灣ESG永續高股息ETF基金 (基金之配息來源可能為收益平準金且本基金並無保證收益及配息),25831409,0.01%,85325833,0.02%,107848368,0.02%,188303274,0.04%,22596392,0.00%,0,0.00%,30195250,0.01%,244403790,0.05%
AA1,88090934,國泰台灣高股息傘型基金之台灣高股息基金,13459650,0.05%,23508662,0.08%,0,0.00%,38013019,0.14%,4922640,0.02%,0,0.00%,50670,0.00%,79954641,0.29%
AC23,76874469,國泰亞洲非投資等級債券基金 (本基金之配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,1353245,0.26%,219894,0.04%,0,0.00%,43044,0.01%,1616183,0.31%
AH11,88114133,國泰台灣科技龍頭ETF基金,16393510,0.02%,25626398,0.03%,29887052,0.03%,55213618,0.06%,4831192,0.01%,0,0.00%,5416843,0.01%,77594509,0.09%
AH21,88185256,國泰全球智能電動車ETF基金,291288,0.00%,177175,0.00%,733804,0.01%,20478876,0.15%,4550869,0.03%,0,0.00%,1518876,0.01%,26283280,0.19%
AH21,88237803,國泰全球基因免疫與醫療革命ETF基金,34706,0.00%,10675,0.00%,82143,0.01%,2059808,0.14%,484654,0.03%,0,0.00%,212140,0.01%,2719840,0.18%
AA2,88259257,國泰美國ESG基金,172046,0.01%,0,0.00%,0,0.00%,8818396,0.32%,1146395,0.04%,0,0.00%,34430,0.00%,10171267,0.37%
AH21,88317046,國泰全球數位支付服務ETF基金,2472489,0.03%,0,0.00%,2338864,0.03%,10950079,0.13%,2053132,0.02%,0,0.00%,805881,0.01%,13942717,0.16%
AH21,88325405,國泰全球品牌50ETF基金 (本基金之配息來源可能為收益平準金),5539,0.00%,569,0.00%,26523,0.00%,1817954,0.10%,545377,0.03%,0,0.00%,272402,0.01%,2615318,0.14%
AC21,88333046,國泰美國優質債券基金 (本基金有一定比重得投資於非投資等級之高風險債券且配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,11573045,0.16%,2314608,0.03%,0,0.00%,47420,0.00%,13935073,0.19%
AC21,88351536,國泰四年到期成熟市場投資等級債券基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,2934960,0.08%,704386,0.02%,0,0.00%,40222,0.00%,3679568,0.10%
AH11,88385923,國泰台灣領袖 50 ETF 基金 (本基金之配息來源可能為收益平準金),75675,0.00%,50786,0.00%,17788,0.00%,12800571,0.03%,2236866,0.00%,0,0.00%,2662961,0.01%,17809071,0.04%
AC21,88399335,國泰三年到期全球投資等級債券基金 (本基金有一定比重得投資於非投資等級之高風險債券且配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,4146687,0.08%,995201,0.02%,0,0.00%,42512,0.00%,5184400,0.10%
AH22,93149246,國泰10年以上投資級金融債券ETF基金 (基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,36566765,0.03%,9141702,0.01%,0,0.00%,4585760,0.00%,50294227,0.04%
AH25,663088,國泰大和日本不動產收息ETF基金 (本基金並無保證收益及配息),5541346,0.12%,0,0.00%,1216938,0.03%,902138,0.02%,315744,0.01%,0,0.00%,151262,0.00%,5693552,0.12%
AA1,13984165,富達台灣成長基金,2139711,0.06%,4045607,0.12%,0,0.00%,8979891,0.26%,841867,0.02%,0,0.00%,28411,0.00%,16035487,0.46%
AE23,99992354,富達卓越領航全球組合基金,0,0.00%,0,0.00%,0,0.00%,1303941,0.11%,223535,0.02%,0,0.00%,29456,0.00%,1556932,0.13%
AC21,42439952,富達亞洲總報酬基金 (本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金),316,0.00%,0,0.00%,0,0.00%,1010577,0.20%,214031,0.04%,0,0.00%,51566,0.01%,1276490,0.25%
AC23,42543391,富達亞洲非投資等級債券基金 (本基金之配息來源可能為本金),8251,0.00%,0,0.00%,0,0.00%,1857103,0.24%,324708,0.04%,0,0.00%,39802,0.01%,2229864,0.29%
AE23,73639809,富達全球多重資產收益組合基金 (本基金得投資於非投資等級之高風險債券基金且配息來源可能為本金),1771,0.00%,0,0.00%,0,0.00%,332382,0.20%,42762,0.03%,0,0.00%,42587,0.03%,419502,0.25%
AJ2,88185777,富達智慧醫療多重資產收益基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金或收益平準金),22196,0.00%,189,0.00%,0,0.00%,3537702,0.29%,511002,0.04%,0,0.00%,42166,0.00%,4113255,0.34%
AJ2,88185798,富達未來通訊多重資產收益基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金或收益平準金),38411,0.00%,75943,0.01%,0,0.00%,3780023,0.29%,546001,0.04%,0,0.00%,37278,0.00%,4477656,0.34%
AJ2,88267382,富達永續減碳商機多重資產收益基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金或收益平準金),20132,0.01%,46438,0.02%,0,0.00%,690394,0.29%,99723,0.04%,0,0.00%,50605,0.02%,907292,0.38%
AA2,88315666,富達永續全球股票收益基金 (本基金之配息來源可能為本金或收益平準金且並無保證收益及配息),5160,0.00%,10526,0.01%,0,0.00%,375854,0.29%,58465,0.05%,0,0.00%,42596,0.03%,492601,0.38%
AA1,18499732,德銀遠東DWS台灣旗艦基金,54724,0.00%,174693,0.01%,0,0.00%,4018850,0.26%,376761,0.02%,0,0.00%,37447,0.00%,4662475,0.30%
AD1,13999821,德銀遠東DWS台灣貨幣市場基金,0,0.00%,0,0.00%,0,0.00%,285708,0.01%,285708,0.01%,0,0.00%,668271,0.02%,1239687,0.04%
AA2,99632577,德銀遠東DWS全球原物料能源基金,27698,0.01%,65307,0.02%,0,0.00%,1056444,0.29%,152603,0.04%,0,0.00%,218129,0.06%,1520181,0.42%
AA1,13539952,凱基開創基金,398622,0.06%,444352,0.06%,0,0.00%,1774209,0.26%,166333,0.02%,0,0.00%,16299,0.00%,2799815,0.41%
AD1,14703038,凱基凱旋貨幣市場基金,0,0.00%,0,0.00%,0,0.00%,424139,0.02%,200908,0.01%,0,0.00%,29940,0.00%,654987,0.02%
AA2,48882220,凱基台商天下基金,240017,0.05%,242490,0.05%,0,0.00%,1336809,0.29%,185668,0.04%,0,0.00%,29040,0.01%,2034024,0.44%
AA1,25612029,凱基台灣精五門基金,1336547,0.07%,1168763,0.06%,0,0.00%,4940040,0.25%,471300,0.02%,0,0.00%,16309,0.00%,7932959,0.41%
AE21,25691430,凱基新興趨勢ETF組合基金,82338,0.06%,0,0.00%,0,0.00%,230067,0.18%,30978,0.02%,0,0.00%,16314,0.01%,359697,0.28%
AA2,26323981,凱基新興市場中小基金,313075,0.10%,105335,0.03%,0,0.00%,991884,0.32%,133909,0.04%,0,0.00%,179036,0.06%,1723239,0.56%
AA2,31884076,凱基雲端趨勢基金,193356,0.03%,52258,0.01%,0,0.00%,2094289,0.32%,272255,0.04%,0,0.00%,17726,0.00%,2629884,0.40%
AA2,42485940,凱基醫院及長照產業基金,69955,0.02%,5084,0.00%,0,0.00%,1046911,0.32%,141328,0.04%,0,0.00%,16294,0.01%,1279572,0.40%
AH22,73658930,凱基全球息收ETF傘型基金之凱基10年期以上新興市場BBB美元主權債及類主權債券ETF基金 (本基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,11980224,0.03%,4792088,0.01%,0,0.00%,1574326,0.00%,18346638,0.05%
AH22,73658988,凱基全球息收ETF傘型基金之凱基10年期以上科技業公司債券ETF基金 (本基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,1608420,0.03%,804207,0.02%,0,0.00%,267477,0.01%,2680104,0.05%
AH22,74712291,凱基多元收益ETF傘型基金之凱基15年期以上AAA至A級美元公司債券ETF基金 (本基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,18056591,0.03%,5015725,0.01%,0,0.00%,2339951,0.00%,25412267,0.04%
AH22,74712308,凱基多元收益ETF傘型基金之凱基20年期以上美元金融債券ETF基金 (本基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,17647529,0.03%,4411884,0.01%,0,0.00%,2288420,0.00%,24347833,0.04%
AH22,74712314,凱基多元收益ETF傘型基金之凱基25年期以上美國公債ETF基金 (本基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,4335563,0.01%,2709720,0.01%,0,0.00%,611094,0.00%,7656377,0.02%
AH22,75984663,凱基精選美元債券ETF傘型基金之凱基15年期以上美元投資等級精選公司債券ETF基金 (本基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,1178402,0.06%,471348,0.03%,0,0.00%,213301,0.01%,1863051,0.10%
AH22,75984798,凱基精選美元債券ETF傘型基金之凱基20年期以上AAA至AA級大型美元公司債券ETF基金 (本基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,1362780,0.06%,545107,0.03%,0,0.00%,267654,0.01%,2175541,0.10%
AJ1,76324296,凱基臺灣多元收益多重資產基金,88373,0.02%,826,0.00%,0,0.00%,904359,0.19%,108200,0.02%,0,0.00%,16434,0.00%,1118192,0.23%
AJ2,76345187,凱基收益成長多重資產基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),380632,0.00%,0,0.00%,0,0.00%,35538798,0.27%,5435346,0.04%,0,0.00%,21129,0.00%,41375905,0.32%
AC21,76742144,凱基2026到期新興市場債券基金 (本基金有相當比重投資於非投資等級之高風險債券),0,0.00%,0,0.00%,0,0.00%,725644,0.10%,145132,0.02%,0,0.00%,2800,0.00%,873576,0.12%
AC23,88091960,凱基全球ESG永續非投資等級債券基金 (本基金之配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,2362266,0.28%,361292,0.04%,0,0.00%,16294,0.00%,2739852,0.32%
AJ2,88134692,凱基未來世代關鍵收息多重資產基金 (本基金之配息來源可能為本金),469081,0.04%,0,0.00%,0,0.00%,3606216,0.29%,521914,0.04%,0,0.00%,16884,0.00%,4614095,0.37%
AH22,88176480,凱基環球傘型基金之凱基 15 年期以上美元 BBB 級 ESG 永續公司債券 ETF 基金 (本基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,345534,0.05%,118773,0.02%,0,0.00%,173355,0.03%,637662,0.10%
AA2,88176496,凱基環球趨勢基金,151798,0.03%,5348,0.00%,0,0.00%,1757670,0.31%,253971,0.05%,0,0.00%,17293,0.00%,2186080,0.39%
AC21,88196444,凱基新興市場ESG永續主題債券基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,3275774,0.27%,513451,0.04%,0,0.00%,16197,0.00%,3805422,0.31%
AA2,88265589,凱基未來移動基金,60700,0.03%,59050,0.03%,0,0.00%,741987,0.32%,103886,0.05%,0,0.00%,17041,0.01%,982664,0.43%
AH11,88324665,凱基台灣優選高股息30 ETF基金 (本基金之配息來源可能為收益平準金且基金並無保證收益及配息),13654485,0.06%,25236264,0.11%,15413071,0.07%,9196728,0.04%,1287541,0.01%,0,0.00%,1408608,0.01%,35370555,0.16%
AJ2,88331075,凱基未來樂活多重資產基金 (本基金有相當比重投資於非投資等級之高風險債券),917723,0.14%,9228,0.00%,0,0.00%,1743479,0.27%,266651,0.04%,0,0.00%,31180,0.00%,2968261,0.46%
AH21,88396230,凱基全球菁英55 ETF基金,538846,0.02%,33474,0.00%,1003234,0.05%,2300961,0.11%,637179,0.03%,0,0.00%,283063,0.01%,2790289,0.13%
AJ2,93104135,凱基實質收息多重資產基金 (本基金之配息來源可能為本金),43378,0.01%,0,0.00%,0,0.00%,1136370,0.29%,164150,0.04%,0,0.00%,16294,0.00%,1360192,0.35%
AH22,93213801,凱基美國優選收益非投資等級債券ETF基金 (本基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,6551403,0.05%,1310287,0.01%,0,0.00%,890288,0.01%,8751978,0.06%
AH22,505048,凱基全球10年期以上美元A級公司債券ETF基金 (本基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,17520097,0.03%,4380029,0.01%,0,0.00%,2272352,0.00%,24172478,0.04%
AH11,512110,凱基優選台灣 AI 50 ETF基金 (本基金之配息來源可能為收益平準金),193752,0.01%,469094,0.02%,628100,0.02%,1924033,0.06%,168359,0.01%,0,0.00%,324287,0.01%,2451425,0.08%
AH11,93159187,凱基台灣優選30 ETF基金 (本基金之配息來源可能為收益平準金),147248,0.01%,214633,0.01%,442715,0.02%,1004870,0.06%,100482,0.01%,0,0.00%,229701,0.01%,1254219,0.07%
AH26,584649,凱基美國Top股債平衡ETF基金,283318,0.03%,0,0.00%,0,0.00%,1344984,0.13%,302622,0.03%,0,0.00%,191019,0.02%,2121943,0.20%
AH26,609521,凱基雙核收息債股平衡ETF基金 (本基金之配息來源可能為收益平準金且基金並無保證收益及配息),169123,0.01%,144432,0.01%,0,0.00%,1585740,0.10%,370011,0.02%,0,0.00%,281727,0.02%,2551033,0.16%
AH11,655756,凱基台灣TOP 50 ETF基金,63756733,0.28%,22587277,0.10%,41577676,0.18%,1651009,0.01%,636820,0.00%,0,0.00%,1083552,0.00%,48137715,0.21%
AA1,48948834,施羅德台灣樂活中小基金,294193,0.04%,531373,0.07%,0,0.00%,1474541,0.19%,189643,0.02%,0,0.00%,18276,0.00%,2508026,0.32%
AC23,31825598,施羅德中國非投資等級債券基金 (基金之配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,918707,0.24%,153120,0.04%,0,0.00%,24154,0.01%,1095981,0.29%
AJ2,88114823,施羅德全週期成長多重資產基金 (本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金),91649,0.00%,532962,0.02%,0,0.00%,6740670,0.26%,1053230,0.04%,0,0.00%,47530,0.00%,8466041,0.32%
AE23,88339787,施羅德全週期動態多元資產組合基金 (本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金),53713,0.01%,0,0.00%,0,0.00%,2145234,0.24%,185920,0.02%,0,0.00%,32186,0.00%,2417053,0.27%
AJ2,530855,施羅德美國成長多重資產基金 (本基金有相當比重投資於非投資等級之高風險債券),4981,0.00%,0,0.00%,0,0.00%,514171,0.05%,280387,0.03%,0,0.00%,32361,0.00%,831900,0.08%
AJ2,571840,施羅德台美雙利多重資產基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),244544,0.03%,602106,0.07%,0,0.00%,2093163,0.26%,353224,0.04%,0,0.00%,32921,0.00%,3325958,0.41%
AC21,646440,施羅德智選優質美元債券基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,3043876,0.20%,497819,0.03%,0,0.00%,18885,0.00%,3560580,0.23%
AA1,14694495,街口台灣基金,337115,0.04%,417134,0.06%,0,0.00%,1940940,0.26%,181954,0.02%,0,0.00%,21910,0.00%,2899053,0.38%
AD1,15566790,街口平安貨幣市場基金,0,0.00%,0,0.00%,0,0.00%,37001,0.01%,15859,0.00%,0,0.00%,26491,0.01%,79351,0.02%
AA1,80892778,街口中小型基金,198852,0.04%,193867,0.03%,0,0.00%,1445551,0.26%,135513,0.02%,0,0.00%,21915,0.00%,1995698,0.35%
AA2,48842261,街口全球時尚精品基金,41573,0.02%,0,0.00%,0,0.00%,605000,0.29%,87392,0.04%,0,0.00%,25105,0.01%,759070,0.37%
AA1,15733973,富蘭克林華美第一富基金,1190013,0.03%,2409161,0.07%,0,0.00%,9358169,0.26%,877462,0.02%,0,0.00%,24376,0.00%,13859181,0.38%
AE22,21718768,富蘭克林華美全球債券組合基金 (本基金之配息來源可能為本金),15148,0.00%,0,0.00%,0,0.00%,1722837,0.16%,243706,0.02%,0,0.00%,27556,0.00%,2009247,0.19%
AE21,48858299,富蘭克林華美坦伯頓全球股票組合基金,1391676,0.18%,0,0.00%,0,0.00%,928432,0.12%,171791,0.02%,0,0.00%,12921,0.00%,2504820,0.33%
AA2,48997270,富蘭克林華美新世界股票基金,750587,0.03%,200428,0.01%,0,0.00%,7043687,0.32%,986113,0.05%,0,0.00%,45773,0.00%,9026588,0.41%
AA2,25515602,富蘭克林華美中華基金,535268,0.11%,265365,0.05%,0,0.00%,1462378,0.29%,211230,0.04%,0,0.00%,44622,0.01%,2518863,0.50%
AE21,25687668,富蘭克林華美新興趨勢傘型基金之天然資源組合基金,315288,0.08%,0,0.00%,0,0.00%,751609,0.19%,93947,0.02%,0,0.00%,17759,0.00%,1178603,0.30%
