類型代號,基金統編,基金名稱,手續費_累積金額,手續費_比率,交易稅_累積金額,交易稅_比率,股票ETF及指數型基金申購/買回交易費_累積金額,股票ETF及指數型基金申購/買回交易費_比率,經理費_累積金額,經理費_比率,保管費_累積金額,保管費_比率,保證費_累積金額,保證費_比率,其他項費用_累積金額,其他項費用_比率,合計_累積金額,合計_比率
AA2,48937267,安聯全球人口趨勢基金,485532,0.04%,323058,0.03%,0,0.00%,21703150,1.80%,2664130,0.22%,0,0.00%,320136,0.03%,25496006,2.11%
AA2,48981946,安聯全球農金趨勢基金,1872688,0.08%,1339797,0.06%,0,0.00%,41649494,1.80%,5553263,0.24%,0,0.00%,260654,0.01%,50675896,2.19%
AA1,48997911,安聯台灣智慧基金,48353535,0.33%,69569514,0.47%,0,0.00%,234801859,1.60%,22013124,0.15%,0,0.00%,205516,0.00%,374943548,2.56%
AE22,10350645,安聯四季回報債券組合基金 (本基金有相當比重之投資包含高風險非投資等級債券基金且配息來源可能為本金),294480,0.01%,12292,0.00%,0,0.00%,38742045,0.93%,4977025,0.12%,0,0.00%,200783,0.00%,44226625,1.07%
AA2,25589337,安聯中國策略基金,19799518,0.33%,5776482,0.10%,0,0.00%,109303581,1.80%,13966571,0.23%,0,0.00%,1141272,0.02%,149987424,2.47%
AA2,25627819,安聯全球油礦金趨勢基金,700418,0.04%,283183,0.02%,0,0.00%,31575686,2.00%,3946959,0.25%,0,0.00%,388496,0.02%,36894742,2.34%
AA2,25680150,安聯中國東協基金,4148182,0.35%,1944576,0.17%,0,0.00%,23542392,2.00%,2825105,0.24%,0,0.00%,1160070,0.10%,33620325,2.86%
AE22,26398976,安聯四季豐收債券組合基金 (本基金有一定比例之投資包含高風險非投資等級債券基金且配息來源可能為本金),1487523,0.01%,60880,0.00%,0,0.00%,112144315,1.00%,13473447,0.12%,0,0.00%,260224,0.00%,127426389,1.14%
AE23,38481149,安聯四季雙收入息組合基金 (基金之配息來源可能為本金),2984095,0.06%,128030,0.00%,0,0.00%,45738086,0.95%,6748406,0.14%,0,0.00%,724028,0.02%,56322645,1.17%
AE21,38552137,安聯四季成長組合基金,3466413,0.06%,137730,0.00%,0,0.00%,43490629,0.79%,8233136,0.15%,0,0.00%,373532,0.01%,55701440,1.01%
AE23,38647774,安聯目標收益基金 (本基金主要係投資於高風險非投資等級債券基金且配息來源可能為本金),302519,0.01%,3781,0.00%,0,0.00%,22360456,1.00%,2683266,0.12%,0,0.00%,361622,0.02%,25711644,1.15%
AA2,42319470,安聯中華新思路基金,6972460,0.25%,4291106,0.15%,0,0.00%,55460399,2.00%,7209844,0.26%,0,0.00%,745499,0.03%,74679308,2.70%
AJ2,72954167,安聯收益成長多重資產基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),7752402,0.01%,157228,0.00%,0,0.00%,1051012362,1.50%,168161976,0.24%,0,0.00%,241541,0.00%,1227325509,1.75%
AC23,74711899,安聯美國短年期非投資等級債券基金 (本基金之配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,185804300,1.50%,30967367,0.25%,0,0.00%,209604,0.00%,216981271,1.75%
AJ2,79017504,安聯特別收益多重資產基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),14711,0.00%,2939,0.00%,0,0.00%,47447679,1.50%,7591630,0.24%,0,0.00%,340830,0.01%,55397789,1.75%
AE22,88096542,安聯新興債券收益組合基金 (本基金有一定比例之投資包含高風險非投資等級債券基金且配息來源可能為本金),386344,0.02%,9187,0.00%,0,0.00%,19887233,1.00%,2387102,0.12%,0,0.00%,155210,0.01%,22825076,1.15%
AA1,1031874,國泰小龍基金,18229439,0.20%,30904476,0.35%,0,0.00%,111389562,1.25%,11168567,0.13%,0,0.00%,210400,0.00%,171902444,1.93%
AA1,17612497,國泰國泰基金,10668358,0.24%,16497568,0.36%,0,0.00%,72377102,1.60%,6785361,0.15%,0,0.00%,200380,0.00%,106528769,2.35%
AD1,18034853,國泰台灣貨幣市場基金,0,0.00%,0,0.00%,0,0.00%,35354371,0.07%,19151870,0.04%,0,0.00%,1890212,0.00%,56396453,0.11%
AA1,18043059,國泰中小成長基金,12088803,0.25%,19378785,0.40%,0,0.00%,76614718,1.60%,7182622,0.15%,0,0.00%,203430,0.00%,115468358,2.41%
AA1,19291128,國泰大中華基金,12563307,0.20%,21579081,0.35%,0,0.00%,98709134,1.60%,9253986,0.15%,0,0.00%,200415,0.00%,142305923,2.31%
AA1,14705562,國泰科技生化基金,4742968,0.15%,7557756,0.23%,0,0.00%,51923875,1.60%,4867858,0.15%,0,0.00%,180290,0.01%,69272747,2.13%
AE21,48681504,國泰全球積極組合基金 (本基金之配息來源可能為本金),641047,0.06%,10571,0.00%,0,0.00%,11389388,0.99%,1497499,0.13%,0,0.00%,249476,0.02%,13787981,1.20%
AA2,48832881,國泰全球基礎建設基金,803724,0.09%,448180,0.05%,0,0.00%,13651131,1.60%,2218299,0.26%,0,0.00%,349263,0.04%,17470597,2.05%
AA2,25621998,國泰中港台基金,9852626,0.74%,7039582,0.53%,0,0.00%,24043775,1.80%,3205840,0.24%,0,0.00%,369468,0.03%,44511291,3.33%
AE22,25681952,國泰豐益債券組合基金 (本基金之配息來源可能為本金),99455,0.02%,359,0.00%,0,0.00%,5740200,1.00%,803780,0.14%,0,0.00%,202206,0.04%,6846000,1.19%
AA2,26203542,國泰新興市場基金,1748233,0.39%,1796289,0.40%,0,0.00%,7203704,1.60%,1350689,0.30%,0,0.00%,384405,0.09%,12483320,2.77%
AA2,26273455,國泰全球資源基金,557486,0.11%,300567,0.06%,0,0.00%,8817165,1.80%,1175618,0.24%,0,0.00%,203310,0.04%,11054146,2.26%
AA2,26317735,國泰中國內需增長基金,43353283,0.59%,29770974,0.41%,0,0.00%,129069215,1.76%,17590012,0.24%,0,0.00%,1173207,0.02%,220956691,3.01%
AC23,26331835,國泰新興非投資等級債券基金 (本基金之配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,24325851,1.45%,4041178,0.24%,0,0.00%,267932,0.02%,28634961,1.70%
AA2,31821137,國泰中國新興戰略基金,16178638,0.54%,9470092,0.31%,0,0.00%,54414551,1.80%,7557568,0.25%,0,0.00%,548506,0.02%,88169355,2.92%
AD2,38482908,國泰人民幣貨幣市場基金,0,0.00%,0,0.00%,0,0.00%,2756421,0.40%,758017,0.11%,0,0.00%,207152,0.03%,3721590,0.54%
AB2,38582842,國泰全球多重收益平衡基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),11883970,0.07%,14341881,0.08%,0,0.00%,128905803,0.75%,43188895,0.25%,0,0.00%,605738,0.00%,198926287,1.15%
AA2,38600412,國泰亞洲成長基金,903279,0.29%,277754,0.09%,0,0.00%,5819460,1.90%,796353,0.26%,0,0.00%,335883,0.11%,8132729,2.66%
AH21,42260528,國泰富時中國A50基金,4996323,0.16%,2511652,0.08%,770028,0.02%,29743084,0.95%,3130853,0.10%,0,0.00%,4955670,0.16%,44567554,1.42%
AB2,42331684,國泰亞太入息平衡基金 (本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金),842166,0.22%,312877,0.08%,0,0.00%,6096908,1.60%,952636,0.25%,0,0.00%,364827,0.10%,8569414,2.25%
AH23,42385127,國泰A50傘型基金之富時中國A50單日反向1倍基金,771298,0.45%,0,0.00%,4800,0.00%,1635211,0.95%,309828,0.18%,0,0.00%,403337,0.23%,3114874,1.81%
AH23,42385148,國泰A50傘型基金之富時中國A50單日正向2倍基金,32939500,0.81%,0,0.00%,1686422,0.04%,38125234,0.94%,8521170,0.21%,0,0.00%,4401825,0.11%,82301307,2.03%
AH21,42389475,國泰日本ETF傘型基金之日經225基金,32259,0.02%,0,0.00%,0,0.00%,668210,0.45%,296988,0.20%,0,0.00%,562673,0.38%,1560130,1.05%
AH13,42404258,國泰臺指ETF傘型基金之臺灣加權指數單日反向1倍基金,1510155,0.04%,2106493,0.06%,1916617,0.05%,26990602,0.75%,1439501,0.04%,0,0.00%,1400821,0.04%,31530955,0.88%
AH13,42404264,國泰臺指ETF傘型基金之臺灣加權指數單日正向2倍基金,1046115,0.09%,1552656,0.13%,1870084,0.16%,8996173,0.76%,479798,0.04%,0,0.00%,1116173,0.09%,11320831,0.96%
AH23,42443203,國泰美國ETF傘型基金之道瓊工業平均指數單日反向1倍基金,683784,0.03%,0,0.00%,794013,0.03%,19815428,0.85%,4196197,0.18%,0,0.00%,1709229,0.07%,25610625,1.10%
AH21,42443225,國泰美國ETF傘型基金之道瓊工業平均指數基金,28257,0.01%,1431,0.00%,70440,0.02%,1675611,0.45%,670254,0.18%,0,0.00%,1054927,0.28%,3360040,0.90%
AH22,42482726,國泰美國債券ETF傘型基金之20年期(以上)美國公債指數基金,0,0.00%,0,0.00%,0,0.00%,10202815,0.12%,6011629,0.07%,0,0.00%,1744220,0.02%,17958664,0.21%
AH24,42482731,國泰美國債券ETF傘型基金之20年期(以上)美國公債指數單日反向1倍基金,853317,0.02%,0,0.00%,0,0.00%,26435175,0.65%,6507121,0.16%,0,0.00%,2137123,0.05%,35932736,0.89%
AH24,42482747,國泰美國債券ETF傘型基金之20年期(以上)美國公債指數單日正向2倍基金,68984,0.04%,0,0.00%,0,0.00%,1119649,0.64%,365661,0.21%,0,0.00%,822414,0.47%,2376708,1.35%
AH11,42530591,國泰低波動ETF傘型基金之臺灣低波動股利精選30基金,10752960,0.13%,10138772,0.13%,6165111,0.08%,23968889,0.30%,2796377,0.03%,0,0.00%,3219679,0.04%,44711566,0.56%
AH21,42530608,國泰低波動ETF傘型基金之美國標普500低波動高股息基金,93759,0.06%,1762,0.00%,10428,0.01%,522743,0.35%,224035,0.15%,0,0.00%,843839,0.56%,1675710,1.12%
AH22,72939309,國泰息收ETF傘型基金之10年期(以上)BBB美元息收公司債券基金,0,0.00%,0,0.00%,0,0.00%,140977926,0.28%,35244467,0.07%,0,0.00%,17437658,0.03%,193660051,0.38%
AH22,72939315,國泰息收ETF傘型基金之優選1-5年美元非投資等級債券基金,0,0.00%,0,0.00%,0,0.00%,10803341,0.30%,3601114,0.10%,0,0.00%,1803056,0.05%,16207511,0.45%
AH22,72939321,國泰息收ETF傘型基金之新興市場5年期(以上)美元息收投資等級債券基金,0,0.00%,0,0.00%,0,0.00%,95409714,0.24%,27287090,0.07%,0,0.00%,11956011,0.03%,134652815,0.35%
AH22,72958749,國泰優勢收益傘型基金之富時人民幣短期報酬ETF基金 (本基金不適用免徵證券交易稅),0,0.00%,0,0.00%,0,0.00%,404374,0.25%,129407,0.08%,0,0.00%,802273,0.50%,1336054,0.83%
AC23,72958754,國泰主順位資產抵押非投資等級債券基金 (本基金之配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,90669700,1.70%,13867101,0.26%,0,0.00%,311117,0.01%,104847918,1.97%
AH21,72962743,國泰趨勢ETF傘型基金之納斯達克全球人工智慧及機器人基金,415533,0.05%,233025,0.03%,112229,0.01%,6824177,0.85%,2007112,0.25%,0,0.00%,1995376,0.25%,11362994,1.42%
AH21,72962758,國泰趨勢ETF傘型基金之臺韓科技基金,85822,0.06%,98513,0.07%,231621,0.17%,491209,0.35%,182442,0.13%,0,0.00%,673849,0.48%,1300214,0.93%
AH21,72962770,國泰趨勢ETF傘型基金之富時新興市場基金,162466,0.11%,168012,0.11%,53343,0.04%,755677,0.50%,241818,0.16%,0,0.00%,779294,0.52%,2053924,1.36%
AH22,72969605,國泰新中國傘型基金之國泰富時中國5年期以上政策金融債券ETF基金,0,0.00%,0,0.00%,0,0.00%,32971843,0.28%,14469856,0.12%,0,0.00%,8060701,0.07%,55502400,0.47%
AH22,73701726,國泰10年期以上A等級美元公司債券ETF基金,0,0.00%,0,0.00%,0,0.00%,130019591,0.20%,39005874,0.06%,0,0.00%,16170273,0.02%,185195738,0.28%
AH21,74702435,國泰標普北美科技ETF基金,29394,0.02%,813,0.00%,118289,0.07%,619079,0.35%,265316,0.15%,0,0.00%,756593,0.43%,1552906,0.88%
AH22,74719490,國泰旗艦產業ETF傘型基金之15年期以上A等級公用事業產業債券基金,0,0.00%,0,0.00%,0,0.00%,342127,0.30%,171060,0.15%,0,0.00%,672194,0.59%,1185381,1.04%
AH22,74719597,國泰旗艦產業ETF傘型基金之15年期以上A等級科技產業債券基金,0,0.00%,0,0.00%,0,0.00%,431452,0.30%,215711,0.15%,0,0.00%,679179,0.47%,1326342,0.92%
AH22,74719647,國泰旗艦產業ETF傘型基金之7-10年A等級金融產業債券基金,0,0.00%,0,0.00%,0,0.00%,26145066,0.29%,8966831,0.10%,0,0.00%,3667575,0.04%,38779472,0.43%
AH22,75967947,國泰15年期以上A等級醫療保健產業債券基金,0,0.00%,0,0.00%,0,0.00%,390117,0.30%,143036,0.11%,0,0.00%,652574,0.50%,1185727,0.91%
AH21,75968002,國泰美國費城半導體基金,7394948,0.06%,208007,0.00%,31789106,0.27%,41244111,0.35%,9511764,0.08%,0,0.00%,6333812,0.05%,32903536,0.28%
AC21,75959094,國泰六年階梯到期新興市場債券基金 (本基金有相當比重投資於非投資等級之高風險債券),0,0.00%,0,0.00%,0,0.00%,31376063,0.60%,6275230,0.12%,0,0.00%,271136,0.01%,37922429,0.73%
AE24,76312518,國泰泰享退系列2029目標日期組合基金,917310,0.03%,20516,0.00%,0,0.00%,10394816,0.36%,3737844,0.13%,0,0.00%,227169,0.01%,15297655,0.53%
AE24,76312524,國泰泰享退系列2049目標日期組合基金,1234352,0.05%,17225,0.00%,0,0.00%,16096231,0.62%,3389585,0.13%,0,0.00%,232079,0.01%,20969472,0.80%
AE24,76312593,國泰泰享退系列2039目標日期組合基金,1012541,0.05%,12665,0.00%,0,0.00%,9417309,0.46%,2643827,0.13%,0,0.00%,224143,0.01%,13310485,0.65%
AC21,76300219,國泰2025到期新興市場債券基金 (本基金有相當比重投資於非投資等級之高風險債券),0,0.00%,0,0.00%,0,0.00%,10105475,0.60%,2021095,0.12%,0,0.00%,256553,0.02%,12383123,0.74%
AH23,76325112,國泰道瓊工業平均指數單日正向2倍基金,166472,0.05%,0,0.00%,76709,0.02%,2906268,0.85%,615426,0.18%,0,0.00%,973260,0.28%,4584717,1.34%
AH22,76355987,國泰美國收益傘型基金之美國短期公債ETF基金,0,0.00%,0,0.00%,0,0.00%,318223,0.10%,127284,0.04%,0,0.00%,557852,0.17%,1003359,0.31%
AB2,76356022,國泰美國多重收益平衡基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),602437,0.02%,14859,0.00%,0,0.00%,42323489,1.60%,6877550,0.26%,0,0.00%,222785,0.01%,50041120,1.89%
AH21,77060531,國泰網路資安ETF基金,808216,0.08%,369789,0.04%,391562,0.04%,8814986,0.90%,1958886,0.20%,0,0.00%,1037662,0.11%,12597977,1.29%
AH11,88090913,國泰台灣高股息傘型基金之台灣ESG永續高股息ETF基金 (本基金之配息來源可能為收益平準金),161102325,0.19%,100143685,0.12%,116213007,0.14%,208150010,0.25%,29140986,0.03%,0,0.00%,32394214,0.04%,414718213,0.50%
AA1,88090934,國泰台灣高股息傘型基金之台灣高股息基金,11934793,0.20%,16602040,0.27%,0,0.00%,51462523,0.85%,6659839,0.11%,0,0.00%,200670,0.00%,86859865,1.43%
AC23,76874469,國泰亞洲非投資等級債券基金 (本基金之配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,18887780,1.60%,3069279,0.26%,0,0.00%,263117,0.02%,22220176,1.88%
AH11,88114133,國泰台灣5G PLUS ETF基金,30793979,0.07%,14397961,0.03%,30440939,0.07%,179670756,0.40%,15721190,0.03%,0,0.00%,18082084,0.04%,228225031,0.51%
AH21,88185256,國泰全球智能電動車ETF基金,21919948,0.08%,7686812,0.03%,38937735,0.15%,239423405,0.90%,53205201,0.20%,0,0.00%,20716823,0.08%,304014454,1.14%
AH21,88237803,國泰全球基因免疫與醫療革命ETF基金,1833219,0.06%,935057,0.03%,1375150,0.04%,27507524,0.85%,6472364,0.20%,0,0.00%,2008590,0.06%,37381604,1.16%
AA2,88259257,國泰美國ESG基金,1029968,0.02%,11675,0.00%,0,0.00%,93816744,1.93%,12196171,0.25%,0,0.00%,235014,0.00%,107289572,2.21%
AH21,88317046,國泰全球數位支付服務ETF基金,1168377,0.30%,46141,0.01%,1247034,0.32%,1609871,0.41%,301855,0.08%,0,0.00%,604551,0.15%,2483761,0.63%
AH21,88325405,國泰全球品牌50ETF基金 (本基金之配息來源可能為收益平準金),906561,0.07%,517283,0.04%,1279543,0.10%,2342254,0.18%,702673,0.05%,0,0.00%,682145,0.05%,3871373,0.29%
AC21,88333046,國泰美國優質債券基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,4349986,0.16%,869986,0.03%,0,0.00%,91873,0.00%,5311845,0.19%
AA1,13984165,富達台灣成長基金,3106051,0.23%,5880864,0.44%,0,0.00%,21366263,1.60%,2003091,0.15%,0,0.00%,167758,0.01%,32524027,2.44%
AE23,99992354,富達卓越領航全球組合基金,0,0.00%,0,0.00%,0,0.00%,5379400,0.70%,922180,0.12%,0,0.00%,179339,0.02%,6480919,0.84%
AC21,42439952,富達亞洲總報酬基金 (本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金),27113,0.00%,0,0.00%,0,0.00%,11924393,1.20%,2582506,0.26%,0,0.00%,369481,0.04%,14903493,1.50%
AC21,42519391,富達新興市場潛力企業債券基金 (本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金),10931,0.00%,0,0.00%,0,0.00%,3407943,1.34%,690116,0.27%,0,0.00%,225294,0.09%,4334284,1.70%
AC23,42543391,富達亞洲非投資等級債券基金 (本基金之配息來源可能為本金),45608,0.00%,0,0.00%,0,0.00%,22085581,1.43%,4022206,0.26%,0,0.00%,292710,0.02%,26446105,1.71%
AE23,73639809,富達全球多重資產收益組合基金 (本基金得投資於非投資等級之高風險債券基金且配息來源可能為本金),36476,0.01%,216,0.00%,0,0.00%,3526162,1.17%,482486,0.16%,0,0.00%,455292,0.15%,4500632,1.50%
AJ2,88185777,富達智慧醫療多重資產收益基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金或收益平準金),508794,0.03%,274514,0.01%,0,0.00%,35025319,1.80%,5059220,0.26%,0,0.00%,301137,0.02%,41168984,2.12%
AJ2,88185798,富達未來通訊多重資產收益基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金或收益平準金),725006,0.04%,1039834,0.06%,0,0.00%,29721178,1.80%,4293060,0.26%,0,0.00%,264549,0.02%,36043627,2.18%
AJ2,88267382,富達永續減碳商機多重資產收益基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金或收益平準金),338186,0.03%,497825,0.04%,0,0.00%,12566820,0.93%,1815205,0.13%,0,0.00%,277987,0.02%,15496023,1.15%
AA2,88315666,富達永續全球股票收益基金 (本基金之配息來源可能為本金或收益平準金),562245,0.04%,994041,0.07%,0,0.00%,10555985,0.77%,1642044,0.12%,0,0.00%,135179,0.01%,13889494,1.02%
AA1,18499732,德銀遠東DWS台灣旗艦基金,701407,0.11%,1078284,0.17%,0,0.00%,10104254,1.60%,947280,0.15%,0,0.00%,170727,0.03%,13001952,2.06%
AD1,13999821,德銀遠東DWS台灣貨幣市場基金,0,0.00%,0,0.00%,0,0.00%,1123054,0.05%,1123054,0.05%,0,0.00%,2005319,0.09%,4251427,0.19%
AA2,99632577,德銀遠東DWS全球原物料能源基金,253101,0.05%,367233,0.08%,0,0.00%,8542197,1.80%,1233873,0.26%,0,0.00%,2949688,0.62%,13346092,2.81%
AC21,73636351,德銀遠東2024年到期新興市場債券基金 (本基金有相當比重投資於非投資等級之高風險債券),0,0.00%,0,0.00%,0,0.00%,31700338,0.60%,6340069,0.12%,0,0.00%,171965,0.00%,38212372,0.72%
AA1,13539952,凱基開創基金,1626464,0.44%,2283910,0.62%,0,0.00%,5884825,1.60%,551702,0.15%,0,0.00%,96270,0.03%,10443171,2.84%
AD1,14703038,凱基凱旋貨幣市場基金,0,0.00%,0,0.00%,0,0.00%,3541089,0.09%,1677358,0.04%,0,0.00%,306087,0.01%,5524534,0.15%
AA2,48882220,凱基台商天下基金,1589895,0.51%,1497170,0.48%,0,0.00%,5606603,1.80%,778685,0.25%,0,0.00%,191415,0.06%,9663768,3.11%
AA1,25612029,凱基台灣精五門基金,1692763,0.37%,2388568,0.52%,0,0.00%,7408452,1.60%,694531,0.15%,0,0.00%,96427,0.02%,12280741,2.65%
AE21,25691430,凱基新興趨勢ETF組合基金,59514,0.05%,0,0.00%,0,0.00%,1173948,1.07%,164341,0.15%,0,0.00%,96047,0.09%,1493850,1.36%
AA2,26323981,凱基新興市場中小基金,2085177,0.85%,1063926,0.43%,0,0.00%,4920724,2.00%,664294,0.27%,0,0.00%,410136,0.17%,9144257,3.72%
AA2,31884076,凱基雲端趨勢基金,381921,0.12%,30808,0.01%,0,0.00%,6505522,2.00%,845701,0.26%,0,0.00%,98310,0.03%,7862262,2.42%
AA2,42306377,凱基亞洲護城河基金,1110055,0.60%,531245,0.29%,0,0.00%,3706390,2.00%,1200000,0.65%,0,0.00%,398578,0.22%,6946268,3.75%
AA2,42485940,凱基醫院及長照產業基金,1450132,0.40%,7293,0.00%,0,0.00%,7316400,2.00%,987725,0.27%,0,0.00%,97157,0.03%,9858707,2.69%
AC21,72937098,凱基六年到期新興市場債券基金 (本基金有相當比重投資於非投資等級之高風險債券),0,0.00%,0,0.00%,0,0.00%,16950661,0.60%,3390145,0.12%,0,0.00%,96000,0.00%,20436806,0.72%
AC21,72974804,凱基2024到期新興市場債券基金 (本基金有相當比重投資於非投資等級之高風險債券),0,0.00%,0,0.00%,0,0.00%,25061553,0.60%,5012314,0.12%,0,0.00%,103209,0.00%,30177076,0.72%
AH22,73658896,凱基全球息收ETF傘型基金之凱基3至10年期中國政策金融債券ETF基金,0,0.00%,0,0.00%,0,0.00%,25064427,0.26%,11912253,0.12%,0,0.00%,5316449,0.05%,42293129,0.43%
AH22,73658930,凱基全球息收ETF傘型基金之凱基10年期以上新興市場BBB美元主權債及類主權債券ETF基金,0,0.00%,0,0.00%,0,0.00%,64860689,0.20%,25632360,0.08%,0,0.00%,8896486,0.03%,99389535,0.31%
AH22,73658988,凱基全球息收ETF傘型基金之凱基10年期以上科技業公司債券ETF基金,0,0.00%,0,0.00%,0,0.00%,10083024,0.25%,4649774,0.11%,0,0.00%,1713644,0.04%,16446442,0.40%
AC21,73713384,凱基2025到期新興市場債券基金 (本基金有相當比重投資於非投資等級之高風險債券),0,0.00%,0,0.00%,0,0.00%,11088911,0.60%,2217780,0.12%,0,0.00%,104951,0.01%,13411642,0.73%
AH22,74712291,凱基多元收益ETF傘型基金之凱基15年期以上AAA至A級美元公司債券ETF基金,0,0.00%,0,0.00%,0,0.00%,65770662,0.18%,18269630,0.05%,0,0.00%,9000547,0.02%,93040839,0.25%
AH22,74712308,凱基多元收益ETF傘型基金之凱基20年期以上美元金融債券ETF基金,0,0.00%,0,0.00%,0,0.00%,68689001,0.20%,17172250,0.05%,0,0.00%,9380422,0.03%,95241673,0.28%
AH22,74712314,凱基多元收益ETF傘型基金之凱基25年期以上美國公債ETF基金,0,0.00%,0,0.00%,0,0.00%,15017324,0.08%,10601375,0.06%,0,0.00%,2354809,0.01%,27973508,0.15%
AH22,75984663,凱基精選美元債券ETF傘型基金之凱基15年期以上美元投資等級精選公司債券ETF基金,0,0.00%,0,0.00%,0,0.00%,7252995,0.40%,2901210,0.16%,0,0.00%,1346283,0.07%,11500488,0.63%
AH22,75984798,凱基精選美元債券ETF傘型基金之凱基20年期以上AAA至AA級大型美元公司債券ETF基金,0,0.00%,0,0.00%,0,0.00%,8079895,0.40%,3231966,0.16%,0,0.00%,1362240,0.07%,12674101,0.63%
AC21,75961182,凱基2025階梯到期新興市場債券基金 (本基金有相當比重投資於非投資等級之高風險債券),0,0.00%,0,0.00%,0,0.00%,15548029,0.60%,3109606,0.12%,0,0.00%,96000,0.00%,18753635,0.72%
AJ1,76324296,凱基臺灣多元收益多重資產基金,841181,0.07%,1289689,0.10%,0,0.00%,14847267,1.17%,1786052,0.14%,0,0.00%,98220,0.01%,18862409,1.48%
AJ2,76345187,凱基收益成長多重資產基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),240392,0.03%,0,0.00%,0,0.00%,16171753,1.70%,2473325,0.26%,0,0.00%,112357,0.01%,18997827,2.00%
AC21,76317648,凱基2025到期優先順位新興市場債券基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,31879994,0.60%,6375997,0.12%,0,0.00%,96000,0.00%,38351991,0.72%
AC21,76742144,凱基2026到期新興市場債券基金 (本基金有相當比重投資於非投資等級之高風險債券),0,0.00%,0,0.00%,0,0.00%,4755606,0.60%,951127,0.12%,0,0.00%,96000,0.01%,5802733,0.73%
AC23,88091960,凱基全球ESG永續非投資等級債券基金 (本基金之配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,28000994,1.70%,4282495,0.26%,0,0.00%,96000,0.01%,32379489,1.97%
AC21,88100813,凱基新興亞洲永續優選債券基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,7291166,1.57%,1207602,0.26%,0,0.00%,96000,0.02%,8594768,1.85%
AJ2,88134692,凱基未來世代關鍵收息多重資產基金 (本基金之配息來源可能為本金),1344009,0.06%,301,0.00%,0,0.00%,38481745,1.80%,5558488,0.26%,0,0.00%,114639,0.01%,45499182,2.13%
AH22,88176480,凱基環球傘型基金之凱基 15 年期以上美元 BBB 級 ESG 永續公司債券 ETF 基金,0,0.00%,0,0.00%,0,0.00%,1809552,0.32%,622025,0.11%,0,0.00%,1025916,0.18%,3457493,0.61%
AA2,88176496,凱基環球趨勢基金,1241605,0.13%,27278,0.00%,0,0.00%,18903614,1.97%,2687918,0.28%,0,0.00%,98772,0.01%,22959187,2.39%
AC21,88196444,凱基新興市場ESG永續主題債券基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,50078630,1.70%,7659101,0.26%,0,0.00%,106293,0.00%,57844024,1.96%
AA2,88265589,凱基未來移動基金,3280530,0.22%,517332,0.04%,0,0.00%,23899688,1.63%,3345969,0.23%,0,0.00%,98978,0.01%,31142497,2.12%
AH11,88324665,凱基台灣優選高股息30 ETF基金 (本基金之配息來源可能為收益平準金),5865340,0.32%,6643687,0.36%,5913938,0.32%,2333567,0.13%,272237,0.01%,0,0.00%,990506,0.05%,10191399,0.55%
AJ2,88331075,凱基未來樂活多重資產基金 (本基金有相當比重投資於非投資等級之高風險債券),107681,0.01%,0,0.00%,0,0.00%,6020522,0.41%,920784,0.06%,0,0.00%,25609,0.00%,7074596,0.48%
AA1,48948834,施羅德台灣樂活中小基金,520154,0.14%,1008966,0.27%,0,0.00%,4566728,1.23%,559061,0.15%,0,0.00%,141480,0.04%,6796389,1.82%
AC23,31825598,施羅德中國非投資等級債券基金 (基金之配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,9952465,1.50%,1658744,0.25%,0,0.00%,191403,0.03%,11802612,1.78%
AC21,42478666,施羅德六年到期新興市場主權債券基金 (本基金有相當比重投資於非投資等級之高風險債券),0,0.00%,0,0.00%,0,0.00%,13210860,0.60%,2642175,0.12%,0,0.00%,131142,0.01%,15984177,0.73%
AC21,42552378,施羅德2024年到期新興市場主權債券基金 (本基金有相當比重投資於非投資等級之高風險債券),0,0.00%,0,0.00%,0,0.00%,53920923,0.60%,10784184,0.12%,0,0.00%,86636,0.00%,64791743,0.72%
