類型代號,基金統編,基金名稱,手續費_累積金額,手續費_比率,交易稅_累積金額,交易稅_比率,股票ETF及指數型基金申購/買回交易費_累積金額,股票ETF及指數型基金申購/買回交易費_比率,經理費_累積金額,經理費_比率,保管費_累積金額,保管費_比率,保證費_累積金額,保證費_比率,其他項費用_累積金額,其他項費用_比率,合計_累積金額,合計_比率
AH23,42385127,國泰A50傘型基金之富時中國A50單日反向1倍基金,534197,0.37%,0,0.00%,12912,0.01%,1269275,0.87%,240478,0.16%,0,0.00%,370680,0.25%,2401718,1.65%
AH23,42385148,國泰A50傘型基金之富時中國A50單日正向2倍基金,25867073,0.69%,0,0.00%,1888649,0.05%,32097244,0.86%,7184916,0.19%,0,0.00%,3850683,0.10%,67111267,1.80%
AH21,42389475,國泰日本ETF傘型基金之日經225基金,319411,0.08%,0,0.00%,513496,0.13%,1629419,0.41%,724187,0.18%,0,0.00%,1550455,0.39%,3709976,0.94%
AH13,42404258,國泰臺指ETF傘型基金之臺灣加權指數單日反向1倍基金,599715,0.03%,1229304,0.05%,580092,0.03%,15836050,0.69%,844598,0.04%,0,0.00%,827463,0.04%,18757038,0.81%
AH13,42404264,國泰臺指ETF傘型基金之臺灣加權指數單日正向2倍基金,589635,0.05%,1327094,0.11%,1472739,0.12%,8478897,0.68%,452190,0.04%,0,0.00%,584595,0.05%,9959672,0.79%
AH23,42443203,國泰美國ETF傘型基金之道瓊工業平均指數單日反向1倍基金,179423,0.01%,0,0.00%,91545,0.01%,10483399,0.78%,2220015,0.16%,0,0.00%,1163147,0.09%,13954439,1.04%
AH21,42443225,國泰美國ETF傘型基金之道瓊工業平均指數基金,74840,0.01%,2567,0.00%,385850,0.06%,2485686,0.41%,994281,0.16%,0,0.00%,1229095,0.20%,4400619,0.73%
AH22,42482726,國泰美國債券ETF傘型基金之20年期(以上)美國公債指數基金 (基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,195678626,0.09%,78271452,0.04%,0,0.00%,25043753,0.01%,298993831,0.14%
AH24,42482731,國泰美國債券ETF傘型基金之20年期(以上)美國公債指數單日反向1倍基金,40818,0.02%,0,0.00%,0,0.00%,1003876,0.60%,247108,0.15%,0,0.00%,552234,0.33%,1844036,1.09%
AH24,42482747,國泰美國債券ETF傘型基金之20年期(以上)美國公債指數單日正向2倍基金,4928825,0.04%,0,0.00%,0,0.00%,72265822,0.60%,23347401,0.19%,0,0.00%,5368476,0.04%,105910524,0.88%
AH11,42530591,國泰低波動ETF傘型基金之臺灣低波動股利精選30基金 (本基金並無保證收益及配息),8983655,0.15%,13132985,0.22%,9155814,0.16%,16112421,0.27%,1879787,0.03%,0,0.00%,2349052,0.04%,33302086,0.57%
AH21,42530608,國泰低波動ETF傘型基金之美國標普500低波動高股息基金 (本基金並無保證收益及配息),97154,0.07%,1930,0.00%,61637,0.04%,458863,0.32%,196660,0.14%,0,0.00%,862534,0.60%,1555504,1.09%
AH22,72939309,國泰息收ETF傘型基金之10年期(以上)BBB美元息收公司債券基金 (基金之配息來源可能為收益平準金且本基金並無保證收益及配息),0,0.00%,0,0.00%,0,0.00%,323691442,0.26%,57802050,0.05%,0,0.00%,41116441,0.03%,422609933,0.33%
AH22,72939315,國泰息收ETF傘型基金之優選1-5年美元非投資等級債券基金 (本基金並無保證收益及配息),0,0.00%,0,0.00%,0,0.00%,9496097,0.28%,3187666,0.09%,0,0.00%,1686915,0.05%,14370678,0.42%
AH22,72939321,國泰息收ETF傘型基金之新興市場5年期(以上)美元息收投資等級債券基金 (基金之配息來源可能為收益平準金且本基金並無保證收益及配息),0,0.00%,0,0.00%,0,0.00%,86621178,0.23%,24501043,0.06%,0,0.00%,11392943,0.03%,122515164,0.32%
AC23,72958754,國泰主順位資產抵押非投資等級債券基金 (本基金之配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,91029028,1.56%,13922109,0.24%,0,0.00%,245645,0.00%,105196782,1.80%
AH21,72962743,國泰趨勢ETF傘型基金之納斯達克全球人工智慧及機器人基金,435761,0.06%,122865,0.02%,320120,0.04%,5543025,0.78%,1630290,0.23%,0,0.00%,1877997,0.26%,9289818,1.30%
AH21,72962758,國泰趨勢ETF傘型基金之臺韓科技基金,604856,0.12%,1363448,0.26%,2430182,0.47%,1670723,0.32%,620559,0.12%,0,0.00%,826016,0.16%,2655420,0.51%
AH21,72962770,國泰趨勢ETF傘型基金之富時新興市場基金,177131,0.12%,170550,0.12%,171199,0.12%,661137,0.46%,211567,0.15%,0,0.00%,1085203,0.75%,2134389,1.48%
AH22,73701726,國泰10年期以上A等級美元公司債券ETF基金 (本基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,158859539,0.17%,42805639,0.05%,0,0.00%,20533190,0.02%,222198368,0.24%
AH21,74702435,國泰標普北美科技ETF基金,971730,0.02%,21526,0.00%,6607844,0.13%,11816393,0.22%,4683165,0.09%,0,0.00%,2955302,0.06%,13840272,0.26%
AH22,74719490,國泰旗艦產業ETF傘型基金之15年期以上A等級公用事業產業債券基金,0,0.00%,0,0.00%,0,0.00%,1522929,0.27%,761463,0.14%,0,0.00%,736633,0.13%,3021025,0.55%
AH22,74719597,國泰旗艦產業ETF傘型基金之15年期以上A等級科技產業債券基金,0,0.00%,0,0.00%,0,0.00%,549437,0.27%,274724,0.14%,0,0.00%,669640,0.33%,1493801,0.75%
AH22,74719647,國泰旗艦產業ETF傘型基金之7-10年A等級金融產業債券基金,0,0.00%,0,0.00%,0,0.00%,25658867,0.23%,10059183,0.09%,0,0.00%,3727969,0.03%,39446019,0.36%
AH22,75967947,國泰15年期以上A等級醫療保健產業債券基金,0,0.00%,0,0.00%,0,0.00%,998311,0.27%,366034,0.10%,0,0.00%,700136,0.19%,2064481,0.57%
AH21,75968002,國泰美國費城半導體基金,10664292,0.03%,183957,0.00%,52796981,0.15%,113390530,0.32%,19438383,0.06%,0,0.00%,18095826,0.05%,108976007,0.31%
AE24,76312518,國泰泰享退系列2029目標日期組合基金,862595,0.02%,210725,0.00%,0,0.00%,12863286,0.26%,5810241,0.12%,0,0.00%,222835,0.00%,19969682,0.41%
AE24,76312524,國泰泰享退系列2049目標日期組合基金,3684322,0.07%,552305,0.01%,0,0.00%,24618448,0.49%,5949061,0.12%,0,0.00%,221976,0.00%,35026112,0.70%
AE24,76312593,國泰泰享退系列2039目標日期組合基金,2370745,0.06%,454863,0.01%,0,0.00%,15542183,0.36%,5108935,0.12%,0,0.00%,204154,0.00%,23680880,0.55%
AH23,76325112,國泰道瓊工業平均指數單日正向2倍基金,115941,0.03%,0,0.00%,95088,0.02%,3232222,0.78%,684465,0.17%,0,0.00%,1066350,0.26%,5003890,1.21%
AH22,76355987,國泰美國收益傘型基金之美國短期公債ETF基金,0,0.00%,0,0.00%,0,0.00%,2172880,0.09%,869156,0.04%,0,0.00%,782537,0.03%,3824573,0.16%
AB2,76356022,國泰美國多重收益平衡基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),3171548,0.04%,218880,0.00%,0,0.00%,115008601,1.46%,18688924,0.24%,0,0.00%,272854,0.00%,137360807,1.75%
AH21,77060531,國泰網路資安ETF基金,264676,0.04%,28523,0.00%,309619,0.05%,5210920,0.82%,1157956,0.18%,0,0.00%,1854081,0.29%,8206537,1.30%
AH11,88090913,國泰台灣高股息傘型基金之台灣ESG永續高股息ETF基金 (基金之配息來源可能為收益平準金且本基金並無保證收益及配息),431906816,0.10%,620260903,0.15%,168243588,0.04%,977638739,0.23%,117316650,0.03%,0,0.00%,153697150,0.04%,2132576670,0.50%
AA1,88090934,國泰台灣高股息傘型基金之台灣高股息基金,71785479,0.40%,114445358,0.64%,0,0.00%,139475873,0.78%,18051309,0.10%,0,0.00%,71495,0.00%,343829514,1.92%
AC23,76874469,國泰亞洲非投資等級債券基金 (本基金之配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,10236458,1.46%,1663402,0.24%,0,0.00%,230775,0.03%,12130635,1.73%
AH11,88114133,國泰台灣科技龍頭ETF基金,30880073,0.05%,62985202,0.10%,47989958,0.08%,227812672,0.37%,19933607,0.03%,0,0.00%,22609799,0.04%,316231395,0.51%
AH21,88185256,國泰全球智能電動車ETF基金,6262919,0.05%,3005716,0.02%,7610653,0.06%,103368984,0.82%,22970872,0.18%,0,0.00%,8061078,0.06%,136058916,1.08%
AH21,88237803,國泰全球基因免疫與醫療革命ETF基金,540179,0.04%,109479,0.01%,230697,0.02%,11112358,0.78%,2614673,0.18%,0,0.00%,1700870,0.12%,15846862,1.11%
AA2,88259257,國泰美國ESG基金,1014310,0.04%,55353,0.00%,0,0.00%,50389889,1.83%,6550677,0.24%,0,0.00%,196224,0.01%,58206453,2.12%
AH21,88317046,國泰全球數位支付服務ETF基金,5809536,0.10%,52201,0.00%,12359606,0.21%,43533477,0.73%,8162529,0.14%,0,0.00%,3555010,0.06%,48753147,0.82%
AH21,88325405,國泰全球品牌50ETF基金 (本基金之配息來源可能為收益平準金),304946,0.02%,200559,0.01%,1095582,0.06%,10890273,0.55%,3267092,0.16%,0,0.00%,1651880,0.08%,15219168,0.77%
AC21,88333046,國泰美國優質債券基金 (本基金有一定比重得投資於非投資等級之高風險債券且配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,62067471,0.92%,12413486,0.18%,0,0.00%,249752,0.00%,74730709,1.10%
AC21,88351536,國泰四年到期成熟市場投資等級債券基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,18085967,0.46%,4340603,0.11%,0,0.00%,249927,0.01%,22676497,0.57%
AH11,88385923,國泰台灣領袖 50 ETF 基金 (本基金之配息來源可能為收益平準金),13660220,0.05%,25564350,0.09%,84844,0.00%,50055715,0.17%,8505423,0.03%,0,0.00%,9866975,0.03%,107567839,0.36%
AC21,88399335,國泰三年到期全球投資等級債券基金 (本基金有一定比重得投資於非投資等級之高風險債券且配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,24784800,0.46%,5948359,0.11%,0,0.00%,242332,0.00%,30975491,0.57%
AH22,93149246,國泰10年以上投資級金融債券ETF基金 (基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,146717455,0.18%,36679365,0.05%,0,0.00%,18924841,0.02%,202321661,0.25%
AA1,13984165,富達台灣成長基金,8347226,0.39%,15640761,0.74%,0,0.00%,30976648,1.46%,2904071,0.14%,0,0.00%,157616,0.01%,58026322,2.74%
AE23,99992354,富達卓越領航全球組合基金,0,0.00%,0,0.00%,0,0.00%,6401791,0.64%,1097454,0.11%,0,0.00%,167600,0.02%,7666845,0.77%
AC21,42439952,富達亞洲總報酬基金 (本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金),2083,0.00%,0,0.00%,0,0.00%,5554652,1.12%,1182116,0.24%,0,0.00%,291316,0.06%,7030167,1.42%
AC23,42543391,富達亞洲非投資等級債券基金 (本基金之配息來源可能為本金),36747,0.00%,131,0.00%,0,0.00%,12006047,1.29%,2209261,0.24%,0,0.00%,230211,0.02%,14482397,1.56%
AE23,73639809,富達全球多重資產收益組合基金 (本基金得投資於非投資等級之高風險債券基金且配息來源可能為本金),18189,0.01%,201,0.00%,0,0.00%,1899315,1.14%,244367,0.15%,0,0.00%,251804,0.15%,2413876,1.45%
AJ2,88185777,富達智慧醫療多重資產收益基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金或收益平準金),196628,0.01%,237398,0.02%,0,0.00%,23675729,1.65%,3419824,0.24%,0,0.00%,228236,0.02%,27757815,1.93%
AJ2,88185798,富達未來通訊多重資產收益基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金或收益平準金),240766,0.02%,155401,0.01%,0,0.00%,23833028,1.65%,3442552,0.24%,0,0.00%,225196,0.02%,27896943,1.93%
AJ2,88267382,富達永續減碳商機多重資產收益基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金或收益平準金),86260,0.03%,117198,0.05%,0,0.00%,4145057,1.65%,598731,0.24%,0,0.00%,300715,0.12%,5247961,2.09%
AA2,88315666,富達永續全球股票收益基金 (本基金之配息來源可能為本金或收益平準金),20014,0.02%,46112,0.04%,0,0.00%,1960162,1.65%,304919,0.26%,0,0.00%,261149,0.22%,2592356,2.18%
AA1,18499732,德銀遠東DWS台灣旗艦基金,228543,0.02%,772178,0.07%,0,0.00%,15209208,1.46%,1425857,0.14%,0,0.00%,208768,0.02%,17844554,1.72%
AD1,13999821,德銀遠東DWS台灣貨幣市場基金,0,0.00%,0,0.00%,0,0.00%,858208,0.05%,858208,0.05%,0,0.00%,2011581,0.11%,3727997,0.20%
AA2,99632577,德銀遠東DWS全球原物料能源基金,143397,0.05%,213813,0.07%,0,0.00%,5191943,1.65%,749934,0.24%,0,0.00%,1720142,0.55%,8019229,2.54%
AA1,13539952,凱基開創基金,1125208,0.27%,1717666,0.42%,0,0.00%,6026447,1.46%,564978,0.14%,0,0.00%,92549,0.02%,9526848,2.31%
AD1,14703038,凱基凱旋貨幣市場基金,0,0.00%,0,0.00%,0,0.00%,2839853,0.09%,1345195,0.04%,0,0.00%,147607,0.00%,4332655,0.13%
AA2,48882220,凱基台商天下基金,789545,0.25%,691522,0.22%,0,0.00%,5115367,1.65%,710469,0.23%,0,0.00%,199851,0.06%,7506754,2.42%
AA1,25612029,凱基台灣精五門基金,2408033,0.29%,3463589,0.42%,0,0.00%,12177930,1.46%,1143994,0.14%,0,0.00%,92529,0.01%,19286075,2.31%
AE21,25691430,凱基新興趨勢ETF組合基金,41968,0.04%,25,0.00%,0,0.00%,1136093,1.04%,150336,0.14%,0,0.00%,92289,0.08%,1420711,1.30%
AA2,26323981,凱基新興市場中小基金,780838,0.37%,349705,0.17%,0,0.00%,3848194,1.83%,519500,0.25%,0,0.00%,2728477,1.30%,8226714,3.91%
AA2,31884076,凱基雲端趨勢基金,369241,0.07%,36181,0.01%,0,0.00%,9100270,1.83%,1183030,0.24%,0,0.00%,92307,0.02%,10781029,2.17%
AA2,42485940,凱基醫院及長照產業基金,359445,0.11%,35592,0.01%,0,0.00%,5901310,1.83%,796576,0.25%,0,0.00%,91927,0.03%,7184850,2.23%
AH22,73658930,凱基全球息收ETF傘型基金之凱基10年期以上新興市場BBB美元主權債及類主權債券ETF基金,0,0.00%,0,0.00%,0,0.00%,55838946,0.18%,22335581,0.07%,0,0.00%,7224690,0.02%,85399217,0.28%
AH22,73658988,凱基全球息收ETF傘型基金之凱基10年期以上科技業公司債券ETF基金,0,0.00%,0,0.00%,0,0.00%,9041181,0.18%,4520582,0.09%,0,0.00%,1472957,0.03%,15034720,0.30%
AH22,74712291,凱基多元收益ETF傘型基金之凱基15年期以上AAA至A級美元公司債券ETF基金 (本基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,99831736,0.16%,27731033,0.05%,0,0.00%,12606231,0.02%,140169000,0.23%
AH22,74712308,凱基多元收益ETF傘型基金之凱基20年期以上美元金融債券ETF基金 (本基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,93873838,0.18%,23468458,0.05%,0,0.00%,11876285,0.02%,129218581,0.25%
AH22,74712314,凱基多元收益ETF傘型基金之凱基25年期以上美國公債ETF基金 (本基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,24528302,0.07%,15330171,0.05%,0,0.00%,3370894,0.01%,43229367,0.13%
AH22,75984663,凱基精選美元債券ETF傘型基金之凱基15年期以上美元投資等級精選公司債券ETF基金 (本基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,6546881,0.37%,2618766,0.15%,0,0.00%,1170095,0.07%,10335742,0.58%
AH22,75984798,凱基精選美元債券ETF傘型基金之凱基20年期以上AAA至AA級大型美元公司債券ETF基金,0,0.00%,0,0.00%,0,0.00%,7650012,0.37%,3060018,0.15%,0,0.00%,1385915,0.07%,12095945,0.58%
AJ1,76324296,凱基臺灣多元收益多重資產基金,680704,0.18%,351257,0.10%,0,0.00%,3770640,1.02%,472979,0.13%,0,0.00%,94319,0.03%,5369899,1.46%
AJ2,76345187,凱基收益成長多重資產基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),2074562,0.02%,0,0.00%,0,0.00%,135288590,1.55%,20691206,0.24%,0,0.00%,127973,0.00%,158182331,1.82%
AC21,76742144,凱基2026到期新興市場債券基金 (本基金有相當比重投資於非投資等級之高風險債券),0,0.00%,0,0.00%,0,0.00%,4132659,0.55%,826532,0.11%,0,0.00%,92939,0.01%,5052130,0.67%
AC23,88091960,凱基全球ESG永續非投資等級債券基金 (本基金之配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,15657456,1.56%,2394671,0.24%,0,0.00%,94021,0.01%,18146148,1.80%
AJ2,88134692,凱基未來世代關鍵收息多重資產基金 (本基金之配息來源可能為本金),1172292,0.09%,1458,0.00%,0,0.00%,22353250,1.65%,3229310,0.24%,0,0.00%,93698,0.01%,26850008,1.98%
AH22,88176480,凱基環球傘型基金之凱基 15 年期以上美元 BBB 級 ESG 永續公司債券 ETF 基金 (本基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,2024280,0.29%,695849,0.10%,0,0.00%,952148,0.14%,3672277,0.53%
AA2,88176496,凱基環球趨勢基金,1390452,0.22%,110682,0.02%,0,0.00%,11348754,1.77%,1643986,0.26%,0,0.00%,97655,0.02%,14591529,2.27%
AC21,88196444,凱基新興市場ESG永續主題債券基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,21712448,1.56%,3320724,0.24%,0,0.00%,95226,0.01%,25128398,1.80%
AA2,88265589,凱基未來移動基金,743161,0.15%,214092,0.04%,0,0.00%,9225618,1.83%,1291566,0.26%,0,0.00%,97717,0.02%,11572154,2.30%
AH11,88324665,凱基台灣優選高股息30 ETF基金 (本基金之配息來源可能為收益平準金且基金並無保證收益及配息),81182700,0.24%,141165540,0.42%,61498160,0.18%,77413129,0.23%,10837849,0.03%,0,0.00%,11623526,0.03%,260724584,0.77%
AJ2,88331075,凱基未來樂活多重資產基金 (本基金有相當比重投資於非投資等級之高風險債券),325172,0.20%,339,0.00%,0,0.00%,2575031,1.56%,393840,0.24%,0,0.00%,94364,0.06%,3388746,2.05%
AH21,88396230,凱基全球菁英55 ETF基金,6182016,0.25%,148466,0.01%,2963906,0.12%,14460999,0.59%,4004594,0.16%,0,0.00%,1797367,0.07%,23629536,0.97%
AJ2,93104135,凱基實質收息多重資產基金 (本基金之配息來源可能為本金),233730,0.05%,8047,0.00%,0,0.00%,7061643,1.65%,1020033,0.24%,0,0.00%,94553,0.02%,8418006,1.96%
AH22,93213801,凱基美國優選收益非投資等級債券ETF基金 (本基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,38193064,0.27%,7638636,0.05%,0,0.00%,5048793,0.04%,50880493,0.37%
AH22,505048,凱基全球10年期以上美元A級公司債券ETF基金 (本基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,61151645,0.21%,15280989,0.05%,0,0.00%,7899598,0.03%,84332232,0.29%
AH11,512110,凱基優選台灣 AI 50 ETF基金 (本基金之配息來源可能為收益平準金),3267501,0.11%,6638974,0.22%,5133048,0.17%,11264859,0.37%,985673,0.03%,0,0.00%,1915648,0.06%,18939607,0.62%
AH11,93159187,凱基台灣優選30 ETF基金,4483869,0.17%,10059772,0.39%,9492732,0.37%,8237278,0.32%,823727,0.03%,0,0.00%,1562785,0.06%,15674699,0.61%
AH26,584649,凱基美國Top股債平衡ETF基金,2220033,0.17%,0,0.00%,0,0.00%,3345741,0.26%,752789,0.06%,0,0.00%,351763,0.03%,6670326,0.51%
AH26,609521,凱基雙核收息債股平衡ETF基金 (本基金之配息來源可能為收益平準金且基金並無保證收益及配息),1054596,0.06%,1030442,0.06%,0,0.00%,2194968,0.12%,512156,0.03%,0,0.00%,525479,0.03%,5317641,0.30%
AA1,48948834,施羅德台灣樂活中小基金,1770926,0.33%,3297876,0.61%,0,0.00%,5886625,1.10%,737282,0.14%,0,0.00%,103626,0.02%,11796335,2.19%
AC23,31825598,施羅德中國非投資等級債券基金 (基金之配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,5384934,1.37%,897488,0.23%,0,0.00%,138689,0.04%,6421111,1.64%
AC21,76628024,施羅德2025到期新興市場債券基金 (本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,34006895,0.55%,6801379,0.11%,0,0.00%,-36329,0.00%,40771945,0.66%
AJ2,88114823,施羅德全週期成長多重資產基金 (本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金),222208,0.01%,296697,0.02%,0,0.00%,23063171,1.46%,3603627,0.23%,0,0.00%,192984,0.01%,27378687,1.74%
AE23,88339787,施羅德全週期動態多元資產組合基金 (本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金),393512,0.04%,5515,0.00%,0,0.00%,12725222,1.37%,1102851,0.12%,0,0.00%,173583,0.02%,14400683,1.55%
AJ2,530855,施羅德美國成長多重資產基金 (本基金有相當比重投資於非投資等級之高風險債券),74872,0.01%,476,0.00%,0,0.00%,3708642,0.35%,1424995,0.13%,0,0.00%,160510,0.01%,5369495,0.50%
AJ2,571840,施羅德台美雙利多重資產基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),2920886,0.10%,5242507,0.17%,0,0.00%,25748959,0.86%,4345135,0.15%,0,0.00%,152112,0.01%,38409599,1.28%
AC21,646440,施羅德智選優質美元債券基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,1500499,0.09%,230845,0.01%,0,0.00%,50861,0.00%,1782205,0.11%
AA1,14694495,街口台灣基金,571240,0.24%,766784,0.32%,0,0.00%,3450037,1.46%,323441,0.14%,0,0.00%,124040,0.05%,5235542,2.21%
AD1,15566790,街口平安貨幣市場基金,0,0.00%,0,0.00%,0,0.00%,203726,0.06%,87311,0.03%,0,0.00%,147462,0.05%,438499,0.14%
AA1,80892778,街口中小型基金,458459,0.20%,778384,0.33%,0,0.00%,3424439,1.46%,321052,0.14%,0,0.00%,123940,0.05%,5106274,2.18%
AA2,48842261,街口全球時尚精品基金,324545,0.16%,28614,0.01%,0,0.00%,3393728,1.65%,490217,0.24%,0,0.00%,142010,0.07%,4379114,2.13%
AA1,15733973,富蘭克林華美第一富基金,6473602,0.25%,13340693,0.52%,0,0.00%,37747857,1.46%,3538870,0.14%,0,0.00%,132230,0.01%,61233252,2.37%
AE22,21718768,富蘭克林華美全球債券組合基金 (本基金之配息來源可能為本金),334541,0.04%,101,0.00%,0,0.00%,8523917,0.91%,1201363,0.13%,0,0.00%,152526,0.02%,10212448,1.09%
AE21,48858299,富蘭克林華美坦伯頓全球股票組合基金,2816121,0.40%,6833,0.00%,0,0.00%,5009804,0.71%,899007,0.13%,0,0.00%,73665,0.01%,8805430,1.25%
AA2,48997270,富蘭克林華美新世界股票基金,2281118,0.13%,1091046,0.06%,0,0.00%,32915838,1.83%,4608216,0.26%,0,0.00%,251661,0.01%,41147879,2.29%
AA2,25515602,富蘭克林華美中華基金,1149985,0.23%,614635,0.12%,0,0.00%,8165039,1.65%,1179394,0.24%,0,0.00%,287177,0.06%,11396230,2.30%
AE21,25687668,富蘭克林華美新興趨勢傘型基金之天然資源組合基金,777689,0.34%,1730,0.00%,0,0.00%,2504411,1.10%,313053,0.14%,0,0.00%,100653,0.04%,3697536,1.62%
AA2,26287795,富蘭克林華美中國消費基金,3042796,0.22%,1510296,0.11%,0,0.00%,25527332,1.83%,3318556,0.24%,0,0.00%,404018,0.03%,33802998,2.42%
AA1,26310297,富蘭克林華美台股傘型基金之高科技基金,6778784,0.34%,13421561,0.68%,0,0.00%,28805025,1.46%,2700465,0.14%,0,0.00%,73485,0.00%,51779320,2.63%
AC23,31836244,富蘭克林華美全球非投資等級債券基金 (本基金之配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,130066684,1.65%,18064826,0.23%,0,0.00%,307705,0.00%,148439215,1.88%
AD1,31897044,富蘭克林華美貨幣市場基金,0,0.00%,0,0.00%,0,0.00%,10937957,0.05%,10937957,0.05%,0,0.00%,837568,0.00%,22713482,0.09%
AC21,31920832,富蘭克林華美全球投資級債券基金 (本基金之配息來源可能為本金),26989,0.00%,0,0.00%,0,0.00%,9832914,0.91%,2556562,0.24%,0,0.00%,74680,0.01%,12491145,1.16%
AA2,38547424,富蘭克林華美中國傘型基金之中國A股基金,8416390,0.27%,3303347,0.11%,0,0.00%,56535990,1.83%,7349672,0.24%,0,0.00%,660068,0.02%,76265467,2.47%
AA2,38639351,富蘭克林華美全球成長基金,1073657,0.29%,287289,0.08%,0,0.00%,6788339,1.83%,882489,0.24%,0,0.00%,183031,0.05%,9214805,2.49%
AJ2,42392226,富蘭克林華美多重資產收益基金 (本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金),5544703,0.10%,623115,0.01%,0,0.00%,86800847,1.63%,12626335,0.24%,0,0.00%,192950,0.00%,105787950,1.99%
AB2,42407614,富蘭克林華美亞太平衡基金 (本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金),1287275,0.30%,450694,0.10%,0,0.00%,6769627,1.56%,1035361,0.24%,0,0.00%,166174,0.04%,9709131,2.23%
AA2,42483963,富蘭克林華美策略高股息基金 (本基金並無保證收益及配息且配息來源可能為本金),115005,0.10%,18209,0.02%,0,0.00%,1819594,1.65%,283044,0.26%,0,0.00%,74059,0.07%,2309911,2.09%
AE22,42539713,富蘭克林華美退休傘型之目標2027組合基金,1139541,0.57%,15107,0.01%,0,0.00%,797861,0.40%,254607,0.13%,0,0.00%,73861,0.04%,2280977,1.15%
AE21,42539729,富蘭克林華美退休傘型之目標2037組合基金,3834639,0.77%,68223,0.01%,0,0.00%,2474506,0.50%,638075,0.13%,0,0.00%,75984,0.02%,7091427,1.42%
AE21,42539734,富蘭克林華美退休傘型之目標2047組合基金,4937823,1.11%,94462,0.02%,0,0.00%,3072871,0.69%,571531,0.13%,0,0.00%,85698,0.02%,8762385,1.96%
AA2,42547333,富蘭克林華美全球醫療保健基金,1705570,0.21%,342949,0.04%,0,0.00%,13443067,1.65%,2165814,0.27%,0,0.00%,269433,0.03%,17926833,2.20%
AA2,72953322,富蘭克林華美特別股收益基金 (本基金之配息來源可能為本金),2123793,0.07%,5639,0.00%,0,0.00%,40213518,1.37%,6970331,0.24%,0,0.00%,177097,0.01%,49490378,1.69%
AC21,75006701,富蘭克林華美新興國家固定收益基金 (本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金),2249,0.00%,0,0.00%,0,0.00%,54304060,1.56%,8624756,0.25%,0,0.00%,357052,0.01%,63288117,1.81%
AC21,76331711,富蘭克林華美六年到期新興市場主權債券基金 (本基金有相當比重投資於非投資等級之高風險債券),0,0.00%,0,0.00%,0,0.00%,12476382,0.55%,2287339,0.10%,0,0.00%,102516,0.00%,14866237,0.65%
AA2,88106817,富蘭克林華美AI新科技基金,5803653,0.07%,1547035,0.02%,0,0.00%,151888778,1.83%,20504991,0.25%,0,0.00%,201682,0.00%,179946139,2.17%
AH21,88251656,富蘭克林華美全球潔淨能源ETF基金,1086474,0.26%,101180,0.02%,282007,0.07%,3391563,0.82%,753685,0.18%,0,0.00%,859502,0.21%,5910397,1.44%
AH11,88266320,富蘭克林華美臺灣Smart ETF基金,8583621,0.13%,19810559,0.30%,10148466,0.15%,22267508,0.34%,2117446,0.03%,0,0.00%,2991665,0.05%,45622333,0.69%
